Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,93,225399,M/s Alfin Enterprise,14-Feb-2024 01:39 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,94,223419,M/s A.N. Enterprise,31-Jan-2024 11:30 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,95,222400,M/s Aryan Enterprise,25-Jan-2024 04:05 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,96,224748,M/s Borah Enterprise,10-Feb-2024 09:42 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,97,226255,M/s Chakraborty Enterprise,17-Feb-2024 12:59 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,98,226188,M/S Electrical & Electronics,17-Feb-2024 10:40 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,99,225694,M/S Kalpana Construction,15-Feb-2024 05:30 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,100,226186,M/s K. Begum Enterprise (Prop. Karima Begum),17-Feb-2024 10:41 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,101,225919,M/S KIRAN HAZARIKA,16-Feb-2024 12:54 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,102,225308,M/s Lucky Enterprise,13-Feb-2024 06:36 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,103,224376,M/S Public Help Enterprise,08-Feb-2024 12:52 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,104,226240,M/s S.I. Enterprise,17-Feb-2024 12:23 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,105,222049,M/s Star Enterprise,24-Jan-2024 11:07 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,106,225312,M/s Sugandhi Traders (Prop. Bilkis Aliza),13-Feb-2024 06:23 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,107,226277,M/s Surabala Constructions (Prop. Rajib Debnath),17-Feb-2024 01:23 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,108,226246,Muddasir Hussain,17-Feb-2024 12:38 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,109,225671,Murshida Aktara Pathan,15-Feb-2024 04:43 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,110,222197,Muzammal Hoque,24-Jan-2024 06:15 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,111,226268,NASIR UDDIN,17-Feb-2024 01:11 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,112,224643,NASIR UDDIN,09-Feb-2024 11:58 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,113,226346,NECCON POWER & INFRA LTD,17-Feb-2024 02:31 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,114,226025,Neighborhood Creations (Prop. Masuma Siddika),16-Feb-2024 04:43 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,115,225414,NITUL GAYAN,14-Feb-2024 02:51 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,116,226022,NITUL KONCH,16-Feb-2024 04:46 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,117,224399,Nitul Saikia,08-Feb-2024 04:08 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,118,225646,Paran Kumar Mahanta,15-Feb-2024 03:46 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,119,225902,Partha Pratim Bezbaruah,16-Feb-2024 12:28 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,120,223592,Pintu Chakraborty,01-Feb-2024 06:30 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,121,224356,Ponkit Das,08-Feb-2024 11:42 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,122,225891,Power Tools and Engineering,16-Feb-2024 12:09 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,123,226199,Pranab Jyoti Saikia,17-Feb-2024 10:51 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,124,223497,Purnima Begum,31-Jan-2024 07:05 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,125,225644,RABIN CHANDRA SARMAH,15-Feb-2024 03:38 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,126,226303,Rajib Ahmed,17-Feb-2024 01:55 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,127,224402,RAJ KISHORE BORA,08-Feb-2024 04:27 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,128,224750,Ranjan Hazarika,10-Feb-2024 09:50 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,129,225911,Ranjit Saikia,16-Feb-2024 12:46 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,130,226422,Ranju Kumar Yadav,17-Feb-2024 03:56 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,131,226042,Razina Begum,16-Feb-2024 05:10 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,132,225517,RIJANUR RAHMAN,15-Feb-2024 08:54 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,133,223412,Ripan Mandal,31-Jan-2024 10:53 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,134,226063,Rofique Ahmed,16-Feb-2024 09:17 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,135,225872,Roni Baishya,16-Feb-2024 11:34 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,136,225254,Sahabuddin Ahmed,13-Feb-2024 02:36 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,137,224782,Sharif Uddin Ahmed,11-Feb-2024 11:55 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,138,225878,Shekhar Jyoti Gayan,16-Feb-2024 11:50 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,139,226058,Sirajul Islam,16-Feb-2024 05:46 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,140,226137,Sofiqul Islam,16-Feb-2024 09:03 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,141,225680,Sri Apurba Goswami,15-Feb-2024 05:24 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,142,225938,SRI PALLAB JYOTI BORA,16-Feb-2024 01:31 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
