revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id,timeperiod
Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.1873453810908937,3501,18-301-00114,2019_11
Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.2747311511671687,8715,18-302-00115,2019_11
Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.2254587693576209,9674,18-302-00116,2019_11
Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,-0.1940641943981643,8553,18-302-00117,2019_11
Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,-0.2169343348164888,3502,18-302-00118,2019_11
Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,-0.2279199159588297,4952,18-302-00119,2019_11
Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.1523211107601817,4168,18-303-00120,2019_11
Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.1660846339967284,9170,18-303-00121,2019_11
Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.2275177082758716,5665,18-303-00122,2019_11
Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.2520571734278467,4694,18-303-00123,2019_11
Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,-0.2328400554580586,2996,18-799-00124,2019_11
Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,-0.2148388638748728,737,18-799-00125,2019_11
Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.1804882390175846,3931,18-304-00126,2019_11
Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.2903638996301908,4166,18-304-00127,2019_11
Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.2699371875983942,5955,18-304-00128,2019_11
Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.2899409246372344,3295,18-304-00129,2019_11
Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.2305927315084406,10411,18-305-00130,2019_11
Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.2491112438563375,6142,18-305-00131,2019_11
Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.2524828657670454,5500,18-305-00132,2019_11
Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.27416835862903,4451,18-305-00133,2019_11
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.2498552495575179,6674,18-305-00134,2019_11
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.2551621051777399,5584,18-305-00135,2019_11
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.2362466511684181,2825,18-305-00136,2019_11
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.214839427170378,22139,18-306-00137,2019_11
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.2129594027389981,17997,18-306-00138,2019_11
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,-0.2054303299098036,9805,18-306-00139,2019_11
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,-0.2176253571957647,12024,18-306-00140,2019_11
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,-0.1789025230429984,6852,18-307-00141,2019_11
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.1409569347911699,7340,18-307-00142,2019_11
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.1772819570246959,5960,18-307-00143,2019_11
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.1908861602421742,9456,18-307-00144,2019_11
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.1651941361436424,10460,18-307-00145,2019_11
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.1650009392721675,8354,18-307-00146,2019_11
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1536056989728696,5052,18-307-00147,2019_11
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.1839566111564636,160,18-308-00148,2019_11
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.2476298883769586,2808,18-308-00149,2019_11
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.167222027000523,7170,18-308-00150,2019_11
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.1438294699511668,13509,18-308-00151,2019_11
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.1520932668306514,15474,18-308-00152,2019_11
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.1783732408554454,5865,18-308-00153,2019_11
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.1267213272329659,15458,18-309-00154,2019_11
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.2374916456623519,16967,18-309-00155,2019_11
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.2342349160888596,16135,18-309-00156,2019_11
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.2456215151038869,20479,18-309-00157,2019_11
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.1365859563476487,13057,18-310-00158,2019_11
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.1677503328065614,7104,18-310-00159,2019_11
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.1558986252059027,11914,18-310-00160,2019_11
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.2208989536374941,6433,18-310-00161,2019_11
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.2232248095655166,7127,18-310-00162,2019_11
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.224949149449127,7074,18-310-00163,2019_11
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.2277659308087599,8389,18-310-00164,2019_11
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.2087420275488891,8169,18-311-00165,2019_11
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.2032486102764423,1625,18-311-00166,2019_11
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,,0,18-311-00167,2019_11
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,,0,18-311-00168,2019_11
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,,0,18-312-00169,2019_11
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,-0.2418193690824193,302,18-312-00170,2019_11
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,,0,18-312-00171,2019_11
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.2112173880179343,15271,18-313-00172,2019_11
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,-0.1664943872027304,8515,18-313-00173,2019_11
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,-0.2208976095484915,5809,18-313-00174,2019_11
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,-0.2603522846653547,11021,18-313-00175,2019_11
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.2428009936279767,5711,18-313-00176,2019_11
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,-0.237615905053373,16113,18-313-00177,2019_11
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.2814882794772521,44070,18-314-00178,2019_11
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.2449600952700477,28083,18-314-00179,2019_11
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.2484958533084753,2244,18-315-00180,2019_11
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.2429675738955474,17271,18-315-00181,2019_11
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.2391705364609142,10090,18-315-00182,2019_11
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.2744874380119659,31130,18-315-00183,2019_11
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.2519699693133301,13175,18-316-00184,2019_11
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.2155915252858334,14836,18-316-00185,2019_11
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.2369530226840602,7922,18-316-00186,2019_11
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.2600005944677812,17676,18-316-00187,2019_11
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.2597242737387683,13355,18-316-00188,2019_11
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.2712130175595944,3162,18-317-00189,2019_11
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.2695546719535505,2387,18-317-00190,2019_11
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.2681933396265167,4945,18-317-00191,2019_11
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.2485293776519857,11872,18-317-00192,2019_11
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.2563342720863735,10142,18-317-00193,2019_11
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.2255554309430299,2769,18-318-00194,2019_11
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.2499490124001842,2849,18-318-00195,2019_11
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.2442501209990728,4786,18-318-00196,2019_11
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.2465403017993365,13076,18-318-00197,2019_11
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.2128975024536168,3399,18-319-00198,2019_11
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.255813679002657,5316,18-319-00199,2019_11
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.1775423067374819,6231,18-319-00200,2019_11
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.1578123760098398,1526,18-319-00201,2019_11
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.1700404707873169,3039,18-319-00202,2019_11
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.1361131414902948,226,18-320-00203,2019_11
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.223438783403767,623,18-320-00204,2019_11
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.2099239895590803,12885,18-320-00205,2019_11
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.1873828439751961,4111,18-320-00206,2019_11
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.2341592786307695,16769,18-320-00207,2019_11
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.2434569653056535,3332,18-321-00208,2019_11
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.2788338343302409,960,18-321-00209,2019_11
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.2474654943556039,4479,18-321-00210,2019_11
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.2067553753821274,7401,18-321-00211,2019_11
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.2523379617576172,8402,18-321-00212,2019_11
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,-0.2011946980163516,3161,18-321-00213,2019_11
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.1608950474136055,2513,18-321-00214,2019_11
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.114162303507328,2048,18-321-00215,2019_11
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.2580006253314703,9192,18-321-00216,2019_11
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,-0.2352737230051508,1629,18-321-00217,2019_11
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,-0.2515940600102491,1010,18-321-00218,2019_11
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,-0.1087667836552172,1808,18-322-00219,2019_11
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.2518825166172532,7842,18-322-00220,2019_11
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.2329201239600811,2235,18-322-00221,2019_11
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.2476066063964556,1699,18-323-00222,2019_11
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.2730175031173895,2669,18-323-00223,2019_11
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,-0.2179480919471154,6630,18-323-00224,2019_11
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.2707390601197528,1477,18-323-00225,2019_11
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.2463968275317531,2298,18-323-00226,2019_11
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,-0.2290404883969775,1097,18-323-00227,2019_11
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,-0.2327236786731699,2353,18-323-00228,2019_11
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,-0.2153157829831484,3809,18-324-00260,2019_11
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,-0.2020031898431805,343,18-323-00230,2019_11
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.2380471858641218,8262,18-324-00231,2019_11
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,-0.2183789920656225,633,18-324-00232,2019_11
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.2290345459682318,5247,18-324-00233,2019_11
Barama,BAKSA,Baksa,Barama,,95546762.3,96,-0.215385317317557,1721,18-324-00234,2019_11
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,-0.2054700034005301,420,18-816-00235,2019_11
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,-0.2266919612884521,64,18-816-00236,2019_11
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,-0.2593098829973383,951,18-325-00237,2019_11
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,-0.2498945266290418,3170,18-325-00238,2019_11
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.2381107283801567,5248,18-325-00239,2019_11
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,-0.2185693211311278,742,18-326-00240,2019_11
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.2499750622446374,2937,18-326-00241,2019_11
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,-0.2292004426320394,36,18-326-00242,2019_11
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.2693322556359427,112,18-326-00243,2019_11
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,-0.2313019150226278,1129,18-326-00244,2019_11
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,-0.2395268247207789,11259,18-326-00245,2019_11
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,-0.2143555164244044,10242,18-326-00246,2019_11
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,-0.2021663497648509,5854,18-326-00247,2019_11
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.2246346578739879,5311,18-755-00248,2019_11
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.2087285906651324,18766,18-756-00249,2019_11
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,-0.184757385412604,7692,18-756-00250,2019_11
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,-0.1990227631739111,5648,18-756-00251,2019_11
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,,0,18-757-00252,2019_11
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.256044020723366,2972,18-757-00253,2019_11
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,-0.2578637112214434,11556,18-757-00254,2019_11
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.192542879205001,456,18-759-00255,2019_11
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.2530073086379792,7772,18-758-00256,2019_11
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.2009689609612703,4437,18-758-00257,2019_11
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,-0.2309304105318509,325,18-816-00258,2019_11
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.2251202085482999,5088,18-816-00259,2019_11
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,-0.1877032403319026,9873,18-816-00261,2019_11
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.2354658410904255,5311,18-324-00262,2019_11
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.1865733110761662,2417,18-324-00263,2019_11
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.1796043315773288,3709,18-303-00264,2019_11
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.2062035758968922,4702,18-799-00265,2019_11
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,-0.1871417898051748,5691,18-303-00266,2019_11
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.2341431346848781,2056,18-322-00267,2019_11
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,-0.2250613641200014,3451,18-326-00268,2019_11
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.167538101438492,7875,18-325-00269,2019_11
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.2098008401306042,11643,18-325-00270,2019_11
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.2103677395791109,7401,18-304-00271,2019_11
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,-0.2302586924763412,7027,18-321-00272,2019_11
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.2477156751006664,7559,18-321-00273,2019_11
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.1721575545152491,1372,18-301-00274,2019_11
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,-0.2378943636338156,2648,18-312-00276,2019_11
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,,0,18-312-00277,2019_11
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.1891996736313591,6988,18-755-00278,2019_11
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.1874794100660275,1537,18-755-00279,2019_11
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,-0.1106146947864342,3683,18-760-00280,2019_11
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,-0.0987132945934215,4995,18-760-00281,2019_11
Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.2613710455654359,59180,18-314-00275,2019_11
Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.0247419849146846,19188,18-300-00101,2020_05
Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,0.0290262467097832,2836,18-300-00102,2020_05
Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,0.0217355777055789,5460,18-300-00103,2020_05
Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.0353422784046796,17791,18-300-00104,2020_05
Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.0837357083087413,5030,18-300-00105,2020_05
Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.0109735665862093,1843,18-300-00106,2020_05
Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.034357228647569,2213,18-300-00107,2020_05
Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.0248643023891174,1806,18-300-00108,2020_05
Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.0322332201505962,3800,18-301-00109,2020_05
Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,-0.1061015053094564,3953,18-301-00110,2020_05
Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.0772248124956318,3577,18-301-00111,2020_05
Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.0358448563614453,6381,18-301-00112,2020_05
Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.006467622501558,5265,18-301-00113,2020_05
Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.0160478155953543,3500,18-301-00114,2020_05
Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.0207795352427865,8712,18-302-00115,2020_05
Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.0072974357963927,9671,18-302-00116,2020_05
Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,0.0467804715073932,8553,18-302-00117,2020_05
Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,0.0490555939043409,3499,18-302-00118,2020_05
Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,0.0421026241418087,4950,18-302-00119,2020_05
Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.0230597846231433,4172,18-303-00120,2020_05
Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,0.0211832189804308,9171,18-303-00121,2020_05
Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.0469079264351657,5663,18-303-00122,2020_05
Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.0315986886963515,4692,18-303-00123,2020_05
Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,0.0597544685404568,2992,18-799-00124,2020_05
Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,0.084868253331606,735,18-799-00125,2020_05
Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.0322169835652948,3933,18-304-00126,2020_05
Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.1154400719740158,4166,18-304-00127,2020_05
Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.030201962234777,6976,18-304-00128,2020_05
Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.0634003195099636,3294,18-304-00129,2020_05
Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,0.0016459320669618,10405,18-305-00130,2020_05
Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,0.0096242071693272,6139,18-305-00131,2020_05
Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.1079161309432428,5496,18-305-00132,2020_05
Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.1320168337375997,4448,18-305-00133,2020_05
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,0.0206621641876815,6670,18-305-00134,2020_05
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.0052096133511504,6093,18-305-00135,2020_05
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,0.0197195319083649,6712,18-305-00136,2020_05
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.0149763328880091,22131,18-306-00137,2020_05
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.0412258549427917,17988,18-306-00138,2020_05
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.0276645395707111,9800,18-306-00139,2020_05
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.0206172513898298,12016,18-306-00140,2020_05
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,-0.0051045547338246,6846,18-307-00141,2020_05
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.0289592095435518,7335,18-307-00142,2020_05
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0544319844550138,5956,18-307-00143,2020_05
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.0474325093264302,9450,18-307-00144,2020_05
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.011635248606494,11102,18-307-00145,2020_05
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.0184888293524311,8346,18-307-00146,2020_05
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.0184482779212932,5049,18-307-00147,2020_05
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.0353872311190239,159,18-308-00148,2020_05
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1531494532154869,2806,18-308-00149,2020_05
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.0337784727342332,7163,18-308-00150,2020_05
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.0234472830713642,13504,18-308-00151,2020_05
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.0285771002092679,15465,18-308-00152,2020_05
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.0373424022270957,5860,18-308-00153,2020_05
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.0136288889355102,15454,18-309-00154,2020_05
