,ndbi_mean,timeperiod,object_id
353,0.058557868131615,2023_03,18-312-00276
354,0.0521856063451522,2023_03,18-312-00277
355,0.0418003860467188,2023_03,18-755-00278
356,0.0432707952087428,2023_03,18-755-00279
357,0.0434108392840068,2023_03,18-760-00280
358,0.0603330090661103,2023_03,18-760-00281
359,-0.102628292398457,2023_03,18-314-00275
360,0.0157930748737608,2022_04,18-300-00101
361,0.0447267120748716,2022_04,18-300-00102
362,0.0565858810910895,2022_04,18-300-00103
363,-0.0013667834710428,2022_04,18-300-00104
364,0.0617623461933485,2022_04,18-300-00105
365,0.025885832283864,2022_04,18-300-00106
366,-0.0253341671354034,2022_04,18-300-00107
367,-0.0465944710853285,2022_04,18-300-00108
368,0.0192920388283308,2022_04,18-301-00109
369,-0.0438002671527162,2022_04,18-301-00110
370,-0.0171746608432662,2022_04,18-301-00111
371,0.0038823822782151,2022_04,18-301-00112
372,0.0077717811667038,2022_04,18-301-00113
373,-0.0112343161820819,2022_04,18-301-00114
374,0.0130604419060208,2022_04,18-302-00115
375,0.013642147893731,2022_04,18-302-00116
376,0.0513629433760488,2022_04,18-302-00117
377,0.0711123918805803,2022_04,18-302-00118
378,0.0397433483391139,2022_04,18-302-00119
379,-0.0787222799153021,2022_04,18-303-00120
380,-0.0204584460252245,2022_04,18-303-00121
381,-0.0647198652454213,2022_04,18-303-00122
382,-0.0488200517902744,2022_04,18-303-00123
383,0.0253873694520163,2022_04,18-799-00124
384,0.0461641964705094,2022_04,18-799-00125
385,-0.0215122084131194,2022_04,18-304-00126
386,-0.0740780349423631,2022_04,18-304-00127
387,-0.0058367651536924,2022_04,18-304-00128
388,-0.0068431731492154,2022_04,18-304-00129
389,0.0097124684690787,2022_04,18-305-00130
390,0.030462794574886,2022_04,18-305-00131
391,-0.05912161862126,2022_04,18-305-00132
392,-0.102364380404129,2022_04,18-305-00133
393,0.041772521323054,2022_04,18-305-00134
394,0.0256244245857337,2022_04,18-305-00135
395,0.0493743769176242,2022_04,18-305-00136
396,0.0148392953902403,2022_04,18-306-00137
397,0.0013800404216263,2022_04,18-306-00138
398,0.0425668962998434,2022_04,18-306-00139
399,0.0529598363684941,2022_04,18-306-00140
400,0.0530974218778521,2022_04,18-307-00141
401,0.017284465540886,2022_04,18-307-00142
402,-0.0114193292548934,2022_04,18-307-00143
403,-0.005698579473446,2022_04,18-307-00144
404,0.013609231774645,2022_04,18-307-00145
405,0.010905528934013,2022_04,18-307-00146
406,0.0114647000703673,2022_04,18-307-00147
407,0.0015916813164949,2022_04,18-308-00148
408,-0.146326353067686,2022_04,18-308-00149
409,0.0433926175596926,2022_04,18-308-00150
410,0.0273972783517678,2022_04,18-308-00151
411,0.001879983596225,2022_04,18-308-00152
412,0.0265228677552456,2022_04,18-308-00153
413,0.024770952350572,2022_04,18-309-00154
414,0.0009733340908373,2022_04,18-309-00155
415,-0.0169768503734043,2022_04,18-309-00156
416,-0.0550640142183605,2022_04,18-309-00157
417,0.0146050872604158,2022_04,18-310-00158
418,0.0340210786085366,2022_04,18-310-00159
419,0.0362599511390769,2022_04,18-310-00160
420,0.0672432832277327,2022_04,18-310-00161
421,0.0752079153516063,2022_04,18-310-00162
422,0.0926447715921145,2022_04,18-310-00163
423,0.0075258336429973,2022_04,18-310-00164
424,0.0663429749566776,2022_04,18-311-00165
425,0.0767238565061292,2022_04,18-311-00166
426,0.0823133854137935,2022_04,18-311-00167
427,0.0805278905379072,2022_04,18-311-00168
428,0.0580966416631257,2022_04,18-312-00169
429,0.0760093252449638,2022_04,18-312-00170
430,-0.0428492967020359,2022_04,18-312-00171
431,0.0082796225224235,2022_04,18-313-00172
432,0.0665706994669042,2022_04,18-313-00173
433,0.0688241819985521,2022_04,18-313-00174
434,0.0655511936306791,2022_04,18-313-00175
435,0.0405501343778395,2022_04,18-313-00176
436,0.0879845800368993,2022_04,18-313-00177
437,-0.0063903951306085,2022_04,18-314-00178
438,-0.10485101683527,2022_04,18-314-00179
439,-0.019723600088846,2022_04,18-315-00180
440,-0.173943482989147,2022_04,18-315-00181
441,-0.149930671129219,2022_04,18-315-00182
442,-0.0470539989904657,2022_04,18-315-00183
443,-0.112369629165757,2022_04,18-316-00184
444,-0.0455143578935189,2022_04,18-316-00185
445,-0.112968351371602,2022_04,18-316-00186
446,-0.0982184035491425,2022_04,18-316-00187
447,-0.0587977705724874,2022_04,18-316-00188
448,0.0079708298613429,2022_04,18-317-00189
449,-0.0243037401755151,2022_04,18-317-00190
450,0.0118761442702669,2022_04,18-317-00191
451,-0.0374070589343539,2022_04,18-317-00192
452,-0.0279174190603268,2022_04,18-317-00193
453,0.0060915814266335,2022_04,18-318-00194
454,-0.0032841897153167,2022_04,18-318-00195
455,-0.0229363472385402,2022_04,18-318-00196
456,-0.0633277160761233,2022_04,18-318-00197
457,-0.0037027287742747,2022_04,18-319-00198
458,-0.0204932124566278,2022_04,18-319-00199
459,-0.0545631914379087,2022_04,18-319-00200
460,0.0329993261734748,2022_04,18-319-00201
461,-0.0235582581069167,2022_04,18-319-00202
462,0.0273511293199327,2022_04,18-320-00203
463,0.0035720135580096,2022_04,18-320-00204
464,-0.0036134938326479,2022_04,18-320-00205
465,0.0087857428681452,2022_04,18-320-00206
466,-0.0395587684858071,2022_04,18-320-00207
467,0.0128075884742324,2022_04,18-321-00208
468,-0.0053099122575031,2022_04,18-321-00209
469,0.0102179194893209,2022_04,18-321-00210
470,-0.0128048123194951,2022_04,18-321-00211
471,-0.0066032123599729,2022_04,18-321-00212
472,0.0106625470961245,2022_04,18-321-00213
473,-0.0396178263394968,2022_04,18-321-00214
474,-0.0518658906221389,2022_04,18-321-00215
475,0.0026368597180044,2022_04,18-321-00216
476,0.0225482959419269,2022_04,18-321-00217
477,0.0167340948468162,2022_04,18-321-00218
478,0.050446923099347,2022_04,18-322-00219
479,-0.0099193023096694,2022_04,18-322-00220
480,-0.0269370619299376,2022_04,18-322-00221
481,0.0110273569137402,2022_04,18-323-00222
482,-0.0019006600444284,2022_04,18-323-00223
483,0.0045001195824664,2022_04,18-323-00224
484,-0.0295610104357694,2022_04,18-323-00225
485,-0.0097950028210151,2022_04,18-323-00226
486,0.0482008718226077,2022_04,18-323-00227
487,0.0607370869460741,2022_04,18-323-00228
488,0.0333488670771974,2022_04,18-324-00260
489,0.0370334202624618,2022_04,18-323-00230
490,-0.0351836370962705,2022_04,18-324-00231
491,0.0329776902522709,2022_04,18-324-00232
492,0.0048061279104647,2022_04,18-324-00233
493,0.0294029014055119,2022_04,18-324-00234
494,0.0575996853056408,2022_04,18-816-00235
495,-0.0022749872878193,2022_04,18-816-00236
496,0.0335210385006684,2022_04,18-325-00237
497,0.0238825897708238,2022_04,18-325-00238
498,0.0046725927329644,2022_04,18-325-00239
499,0.0229267135784632,2022_04,18-326-00240
500,0.0164286876513288,2022_04,18-326-00241
501,0.0892569224039713,2022_04,18-326-00242
502,0.0032710901328495,2022_04,18-326-00243
503,0.0138316851363338,2022_04,18-326-00244
504,0.0103813380884889,2022_04,18-326-00245
505,0.020268995679176,2022_04,18-326-00246
506,0.033634070431129,2022_04,18-326-00247
507,0.0832587233340971,2022_04,18-755-00248
508,0.0294255582134089,2022_04,18-756-00249
509,0.0413380415661873,2022_04,18-756-00250
510,0.0295387431543781,2022_04,18-756-00251
511,0.118672085474972,2022_04,18-757-00252
512,0.044868794179055,2022_04,18-757-00253
513,0.115837346149299,2022_04,18-757-00254
514,-0.0211861904415503,2022_04,18-759-00255
515,0.0392106171125732,2022_04,18-758-00256
516,-0.0257382725110317,2022_04,18-758-00257
517,0.0679136657714843,2022_04,18-816-00258
518,-0.0080592602755116,2022_04,18-816-00259
519,0.0426524676389337,2022_04,18-816-00261
520,0.0052870909372965,2022_04,18-324-00262
521,-0.0021137991800564,2022_04,18-324-00263
522,-0.0288679325702829,2022_04,18-303-00264
523,-0.0319036237733726,2022_04,18-799-00265
524,0.0192612369408768,2022_04,18-303-00266
525,-0.0087222421529114,2022_04,18-322-00267
526,0.0532053718014039,2022_04,18-326-00268
527,0.0365382215711805,2022_04,18-325-00269
528,-0.0287264532239986,2022_04,18-325-00270
529,-0.0765136620464724,2022_04,18-304-00271
530,0.0443820749679624,2022_04,18-321-00272
531,-0.0050586439463075,2022_04,18-321-00273
532,0.0046752303165844,2022_04,18-301-00274
533,0.0503946254980722,2022_04,18-312-00276
534,0.0407593060191508,2022_04,18-312-00277
535,0.0604777453601251,2022_04,18-755-00278
536,0.0418079987232819,2022_04,18-755-00279
537,0.0331927323994852,2022_04,18-760-00280
538,0.0472513634440243,2022_04,18-760-00281
539,-0.0721943985844075,2022_04,18-314-00275
540,-0.138843256884282,2020_06,18-300-00101
541,-0.112252857081902,2020_06,18-300-00102
542,-0.0820244950106274,2020_06,18-300-00103
543,-0.157274010663944,2020_06,18-300-00104
544,-0.156378974687034,2020_06,18-300-00105
545,-0.162724029474817,2020_06,18-300-00106
546,-0.172696631344569,2020_06,18-300-00107
547,-0.183099716127479,2020_06,18-300-00108
548,-0.0867438259862792,2020_06,18-301-00109
549,-0.118151500523467,2020_06,18-301-00110
550,-0.133456299918647,2020_06,18-301-00111
551,-0.0895234446198112,2020_06,18-301-00112
552,-0.102951582357265,2020_06,18-301-00113
553,-0.120417919186301,2020_06,18-301-00114
554,-0.0403333257169394,2020_06,18-302-00115
555,-0.00492271370844,2020_06,18-302-00116
556,,2020_06,18-302-00117
557,,2020_06,18-302-00118
558,,2020_06,18-302-00119
559,,2020_06,18-303-00120
560,,2020_06,18-303-00121
561,,2020_06,18-303-00122
562,,2020_06,18-303-00123
563,,2020_06,18-799-00124
564,,2020_06,18-799-00125
565,,2020_06,18-304-00126
566,,2020_06,18-304-00127
567,,2020_06,18-304-00128
568,-0.114745957510812,2020_06,18-304-00129
569,-0.134284333940839,2020_06,18-305-00130
570,-0.0992572796849552,2020_06,18-305-00131
571,-0.142442513518083,2020_06,18-305-00132
572,-0.154247350008423,2020_06,18-305-00133
573,-0.0871485048390421,2020_06,18-305-00134
574,-0.0982099904886523,2020_06,18-305-00135
575,-0.0964051520400016,2020_06,18-305-00136
576,-0.14430950061026,2020_06,18-306-00137
577,-0.108546174670475,2020_06,18-306-00138
578,-0.174980571346835,2020_06,18-306-00139
579,-0.115631514749002,2020_06,18-306-00140
580,-0.121547099291504,2020_06,18-307-00141
581,-0.130008058362957,2020_06,18-307-00142
582,-0.156633216214467,2020_06,18-307-00143
583,,2020_06,18-307-00144
584,-0.155264811356013,2020_06,18-307-00145
585,-0.143900151686235,2020_06,18-307-00146
586,-0.136907769529611,2020_06,18-307-00147
587,,2020_06,18-308-00148
588,,2020_06,18-308-00149
589,,2020_06,18-308-00150
590,,2020_06,18-308-00151
591,-0.0697167449257825,2020_06,18-308-00152
592,,2020_06,18-308-00153
593,-0.0617652242390724,2020_06,18-309-00154
594,-0.113958239674842,2020_06,18-309-00155
595,-0.128936011919755,2020_06,18-309-00156
596,-0.140584051609039,2020_06,18-309-00157
597,,2020_06,18-310-00158
598,,2020_06,18-310-00159
599,-0.121978504601928,2020_06,18-310-00160
600,-0.0865938106696762,2020_06,18-310-00161
601,-0.0546722719746251,2020_06,18-310-00162
602,-0.0629382597905805,2020_06,18-310-00163
