,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max,object_id
2095,2020_06,131.3659722222222,131.1,131.8,18-315-00181
2096,2020_07,131.45802153432032,131.34,131.7,18-315-00181
2097,2020_08,131.3645430107527,131.3,131.52,18-315-00181
2098,2020_09,131.33727777777779,131.22,131.48,18-315-00181
2099,2020_10,131.28362903225806,131.22,131.4,18-315-00181
2100,2020_11,131.20867469879516,131.18,131.26,18-315-00181
2101,2020_12,131.15777777777777,131.14,131.18,18-315-00181
2102,2021_01,131.09168539325842,131.04,131.14,18-315-00181
2103,2021_02,131.00904761904764,130.98,131.04,18-315-00181
2104,2021_03,130.96021505376342,130.88,131.02,18-315-00181
2105,2021_04,131.26933333333332,131.14,131.52,18-315-00181
2106,2021_05,131.302799461642,131.12,131.48,18-315-00181
2107,2021_06,131.39517543859648,131.26,131.54,18-315-00181
2108,2021_07,131.32798387096776,131.22,131.52,18-315-00181
2109,2021_08,131.0975,13.34,131.56,18-315-00181
2110,2021_09,131.29555555555555,121.32,131.44,18-315-00181
2111,2021_10,131.27895161290323,131.2,131.54,18-315-00181
2112,2021_11,131.1843956043956,131.18,131.22,18-315-00181
2113,2021_12,131.16967741935483,131.14,131.24,18-315-00181
2114,2022_01,131.11440860215052,131.08,131.14,18-315-00181
2115,2022_02,131.03571428571428,131.02,131.08,18-315-00181
2116,2022_03,131.03892473118282,131.02,131.18,18-315-00181
2117,2022_04,131.21333333333334,131.08,131.32,18-315-00181
2118,2022_05,131.2408075370121,13.34,134.9,18-315-00181
2119,2022_06,131.60455555555555,131.18,132.8,18-315-00181
2120,2022_07,131.34815489130435,131.026,131.48,18-315-00181
2121,2022_08,131.2425,131.16,131.4,18-315-00181
2122,2022_09,131.28845833333332,131.13,131.38,18-315-00181
2123,2022_10,131.31620967741935,131.2,131.68,18-315-00181
2124,2022_11,129.901978021978,13.2,131.2,18-315-00181
2125,2023_02,130.66912280701754,130.35,131.02,18-315-00181
2126,2023_03,130.40926829268292,130.32,131.34,18-315-00181
2127,2023_04,130.5712676056338,130.3,130.65,18-315-00181
2128,2023_05,130.90690444145358,130.65,131.12,18-315-00181
2129,2023_06,131.37813888888888,130.8,132.5,18-315-00181
2130,2023_07,131.3909677419355,131.2,131.6,18-315-00181
2131,2023_08,131.46040322580643,131.22,131.9,18-315-00181
2132,2023_09,131.33043338683788,131.2,131.44,18-315-00181
2133,2016_04,13.966800000000001,13.02,15.44,18-316-00184
2134,2016_05,13.116390101892284,7.32,17.67,18-316-00184
2135,2016_06,14.683069230769233,12.08,16.63,18-316-00184
2136,2016_07,15.345162002945507,14.12,16.25,18-316-00184
2137,2016_08,13.218529194382851,11.56,15.5,18-316-00184
2138,2016_09,15.66262471220261,14.45,17.13,18-316-00184
2139,2016_10,12.384692082111437,9.93,14.98,18-316-00184
2140,2016_11,11.56,11.56,11.56,18-316-00184
2141,2017_01,7.9856989247311825,7.79,8.24,18-316-00184
2142,2017_02,7.5772619047619045,7.35,7.88,18-316-00184
2143,2017_03,8.850982142857143,7.27,15.42,18-316-00184
2144,2017_04,14.255271739130434,9.65,16.08,18-316-00184
2145,2017_05,11.716457863902658,9.19,14.79,18-316-00184
2146,2017_06,15.743961538461539,12.12,17.56,18-316-00184
2147,2017_07,16.10895781637717,14.15,17.44,18-316-00184
2148,2017_08,16.133638245033115,14.61,17.28,18-316-00184
2149,2017_09,15.43459829059829,12.9,18.2,18-316-00184
2150,2017_10,13.67136476426799,11.77,16.32,18-316-00184
2151,2017_11,11.388467432950192,8.93,14.4,18-316-00184
2152,2017_12,10.317419354838709,7.5,12.92,18-316-00184
2153,2018_01,9.773189964157705,8.18,12.6,18-316-00184
2154,2018_02,9.538120000000001,7.48,12.52,18-316-00184
2155,2018_03,9.36069090909091,7.35,12.84,18-316-00184
2156,2018_04,9.747142857142858,7.31,13.26,18-316-00184
2157,2018_05,12.55554347826087,8.21,17.45,18-316-00184
2158,2018_06,14.993120888888887,11.47,19.65,18-316-00184
2159,2018_07,14.721264516129033,12.08,17.56,18-316-00184
2160,2018_08,14.5878522039758,12.9,15.82,18-316-00184
2161,2018_09,13.18448,10.37,16.9,18-316-00184
2162,2018_10,10.924856093344857,9.12,12.97,18-316-00184
2163,2018_11,9.638342857142858,8.08,12.87,18-316-00184
2164,2018_12,8.025454545454545,7.24,13.37,18-316-00184
2165,2019_01,6.951720430107526,6.58,7.42,18-316-00184
2166,2019_02,8.40031746031746,6.24,12.47,18-316-00184
2167,2019_03,8.356470588235293,6.07,13.19,18-316-00184
2168,2019_04,9.102037735849056,6.07,13.25,18-316-00184
2169,2019_05,11.019610894941634,8.16,14.4,18-316-00184
2170,2019_06,14.006992125984253,9.67,17.15,18-316-00184
2171,2019_07,15.48992201559688,12.89,19.1,18-316-00184
2172,2019_08,14.34390817469205,12.14,16.82,18-316-00184
2173,2019_09,13.399072620215899,10.86,154.95,18-316-00184
2174,2019_10,12.589440459110474,9.95,16.81,18-316-00184
2175,2019_11,11.202624309392265,1.58,69.16,18-316-00184
2176,2019_12,10.136315789473684,7.94,12.51,18-316-00184
2177,2020_01,9.877865168539326,7.21,12.49,18-316-00184
2178,2020_02,9.57950177935943,7.17,12.44,18-316-00184
2179,2020_03,9.621583333333332,7.11,12.86,18-316-00184
2180,2020_04,9.995339805825243,7.55,12.87,18-316-00184
2181,2020_05,9.826184346035015,7.19,15.51,18-316-00184
2182,2020_06,14.569148036253775,13.1,16.85,18-316-00184
2183,2020_07,15.931313732520618,12.7,17.2,18-316-00184
2184,2020_08,14.556577067029602,12.57,1265.0,18-316-00184
2185,2020_09,13.257347222222224,7.18,15.96,18-316-00184
2186,2020_10,12.926290322580645,10.73,16.75,18-316-00184
2187,2020_11,10.964638888888889,8.52,13.71,18-316-00184
2188,2020_12,9.688490028490028,7.67,12.5,18-316-00184
2189,2021_01,9.398252688172043,7.48,12.42,18-316-00184
2190,2021_02,9.296876876876878,7.08,12.39,18-316-00184
2191,2021_03,9.35622699386503,6.67,12.52,18-316-00184
2192,2021_04,10.025977859778598,6.54,13.9,18-316-00184
2193,2021_05,10.384265852831469,6.49,16.8,18-316-00184
2194,2021_06,12.28646851916989,7.86,15.26,18-316-00184
2195,2021_07,13.516092069892473,11.55,18.14,18-316-00184
2196,2021_08,14.784599462365591,11.53,18.0,18-316-00184
2197,2021_09,12.498451388888888,10.53,15.17,18-316-00184
2198,2021_10,11.28177755376344,8.76,15.82,18-316-00184
2199,2021_11,9.912545454545455,7.63,12.54,18-316-00184
2200,2021_12,9.173244680851063,6.58,12.5,18-316-00184
2201,2022_01,8.929435483870968,6.52,12.38,18-316-00184
2202,2022_02,9.165535714285713,6.89,17.84,18-316-00184
2203,2022_03,9.189867021276596,6.78,12.7,18-316-00184
2204,2022_04,10.840391061452515,7.23,16.5,18-316-00184
2205,2022_05,14.52619191919192,8.16,18.45,18-316-00184
2206,2022_06,16.133458333333333,13.24,18.44,18-316-00184
2207,2022_07,15.128677506775068,5.84,17.6,18-316-00184
2208,2022_08,12.686800215111589,1.25,14.97,18-316-00184
2209,2022_09,12.539941666666667,11.14,15.58,18-316-00184
2210,2022_10,12.40689846153846,9.69,1095.0,18-316-00184
2211,2022_11,10.932493074792244,7.85,12.59,18-316-00184
2212,2022_12,10.640673854447439,7.48,12.31,18-316-00184
2213,2023_01,10.510698924731184,7.27,12.26,18-316-00184
2214,2023_02,10.405522388059701,7.11,12.25,18-316-00184
2215,2023_03,10.479704301075268,6.87,12.48,18-316-00184
2216,2023_04,10.703030303030303,7.02,13.22,18-316-00184
2217,2023_05,11.009479305740989,0.0,1059.0,18-316-00184
2218,2023_06,13.081690972222221,6.94,18.0,18-316-00184
2219,2023_07,13.299667338709677,11.15,15.65,18-316-00184
2220,2023_08,13.850106182795699,10.57,23.11,18-316-00184
2221,2023_09,12.700440154440154,10.83,15.35,18-316-00184
2222,2016_04,17.032063492063493,14.61,19.5,18-316-00185
2223,2016_05,15.468200562324274,11.47,20.89,18-316-00185
2224,2016_06,16.559960784313727,13.71,18.19,18-316-00185
2225,2016_07,17.9957495256167,16.44,19.26,18-316-00185
2226,2016_08,15.391252371916508,13.86,18.32,18-316-00185
2227,2016_09,18.453205882352943,17.21,20.24,18-316-00185
2228,2016_10,14.06876660341556,11.75,17.26,18-316-00185
2229,2016_11,12.79,12.79,12.79,18-316-00185
2230,2017_01,9.731720430107526,9.5,10.02,18-316-00185
2231,2017_02,9.365595238095239,9.12,9.64,18-316-00185
2232,2017_03,10.718378378378379,9.18,17.58,18-316-00185
2233,2017_04,16.197013698630137,11.81,18.4,18-316-00185
2234,2017_05,13.404986449864497,11.81,16.04,18-316-00185
2235,2017_06,18.019000000000002,15.06,20.4,18-316-00185
2236,2017_07,18.53262768817204,16.22,20.2,18-316-00185
2237,2017_08,18.729334677419356,17.64,19.8,18-316-00185
2238,2017_09,17.693756944444445,14.73,19.44,18-316-00185
2239,2017_10,15.889845430107528,13.43,18.84,18-316-00185
2240,2017_11,12.918571428571427,11.03,17.85,18-316-00185
2241,2017_12,11.410322580645163,10.64,13.55,18-316-00185
2242,2018_01,11.104603174603175,10.35,12.43,18-316-00185
2243,2018_02,11.223035714285714,9.26,12.41,18-316-00185
2244,2018_03,10.829408602150538,9.18,12.46,18-316-00185
2245,2018_04,11.197710843373494,9.14,13.95,18-316-00185
2246,2018_05,14.796426529445398,-2.0,174.74,18-316-00185
2247,2018_06,17.587987563595252,13.55,24.2,18-316-00185
2248,2018_07,17.965156774916014,14.27,24.73,18-316-00185
2249,2018_08,17.9971866137266,15.23,23.63,18-316-00185
2250,2018_09,15.696468489892984,12.64,147.97,18-316-00185
2251,2018_10,13.022624928202182,11.77,15.75,18-316-00185
2252,2018_11,11.71360323076923,10.66,16.83,18-316-00185
2253,2018_12,9.014871794871794,3.38,11.08,18-316-00185
2254,2019_01,8.34298780487805,6.24,10.33,18-316-00185
2255,2019_02,8.692531645569622,6.1,10.12,18-316-00185
2256,2019_03,8.738171641791045,6.02,10.09,18-316-00185
2257,2019_04,9.996949152542372,9.38,10.7,18-316-00185
2258,2019_05,11.564009433962266,10.08,14.58,18-316-00185
2259,2019_06,14.906160815402037,1.78,18.48,18-316-00185
2260,2019_07,17.612870712401055,14.31,24.37,18-316-00185
2261,2019_08,16.26454341317365,5.12,144.58,18-316-00185
2262,2019_09,15.103400127226463,11.28,19.9,18-316-00185
2263,2019_10,14.273644020213364,10.51,21.88,18-316-00185
2264,2019_11,14.998145695364238,1.5,1292.0,18-316-00185
2265,2019_12,10.570199115044247,7.75,12.16,18-316-00185
2266,2020_01,9.91939655172414,7.01,11.95,18-316-00185
2267,2020_02,9.506108108108108,6.81,11.53,18-316-00185
2268,2020_03,10.530526315789475,6.74,17.94,18-316-00185
2269,2020_04,14.44909090909091,10.29,19.25,18-316-00185
2270,2020_05,11.358278358809333,10.14,15.97,18-316-00185
2271,2020_06,16.915623781676413,14.85,18.6,18-316-00185
2272,2020_07,18.20171353846154,14.51,21.58,18-316-00185
2273,2020_08,16.285064202859456,12.24,20.31,18-316-00185
2274,2020_09,15.384651388888889,11.78,19.42,18-316-00185
2275,2020_10,15.1493471810089,11.57,20.99,18-316-00185
2276,2020_11,12.640266075388027,9.6,18.72,18-316-00185
2277,2020_12,10.664145199063233,8.4,13.61,18-316-00185
2278,2021_01,10.38526600877193,8.19,11.85,18-316-00185
2279,2021_02,10.219952380952382,7.9,11.74,18-316-00185
2280,2021_03,9.97515892420538,7.57,11.81,18-316-00185
2281,2021_04,10.18462857142857,7.41,12.98,18-316-00185
2282,2021_05,11.104887036040882,7.5,16.24,18-316-00185
2283,2021_06,13.249537222222223,8.44,16.38,18-316-00185
2284,2021_07,15.209163978494622,11.58,18.42,18-316-00185
2285,2021_08,16.614120967741936,11.49,19.34,18-316-00185
2286,2021_09,14.40557777777778,11.01,17.59,18-316-00185
2287,2021_10,12.531854838709677,9.69,16.13,18-316-00185
2288,2021_11,11.166821705426356,8.5,13.37,18-316-00185
2289,2021_12,10.574508547008547,1.6,13.0,18-316-00185
2290,2022_01,10.346522678185744,7.85,11.98,18-316-00185
2291,2022_02,10.087166666666667,7.43,11.8,18-316-00185
2292,2022_03,10.114818763326227,7.3,12.69,18-316-00185
2293,2022_04,11.332249443207127,7.41,16.14,18-316-00185
2294,2022_05,16.113922518159807,8.04,23.48,18-316-00185
2295,2022_06,18.092927777777778,13.61,23.76,18-316-00185
2296,2022_07,17.459709330465177,14.49,21.28,18-316-00185
2297,2022_08,14.845201612903226,11.58,18.57,18-316-00185
2298,2022_09,14.477327777777777,11.94,17.1,18-316-00185
2299,2022_10,13.542476923076924,10.07,19.49,18-316-00185
2300,2022_11,11.04283746556474,8.25,16.64,18-316-00185
2301,2022_12,10.366069518716577,7.92,14.14,18-316-00185
2302,2023_01,10.227419354838709,7.7,11.76,18-316-00185
2303,2023_02,10.109317507418398,7.6,11.48,18-316-00185
2304,2023_03,10.029430894308943,7.49,11.69,18-316-00185
2305,2023_04,10.360609418282548,7.58,12.48,18-316-00185
2306,2023_05,10.160813275226282,0.0,12.32,18-316-00185
2307,2023_06,13.299149305555556,7.42,18.0,18-316-00185
2308,2023_07,14.674922715053764,11.85,18.14,18-316-00185
2309,2023_08,15.651021505376345,10.98,19.68,18-316-00185
2310,2023_09,14.318293227393115,11.49,18.54,18-316-00185
2311,2019_06,19.873,19.6,20.23,18-316-00186
2312,2019_07,20.779774193548384,13.27,22.99,18-316-00186
2313,2019_08,19.384018691588786,17.42,21.99,18-316-00186
2314,2019_09,18.05752100840336,15.62,20.46,18-316-00186
2315,2019_10,18.13896505376344,17.01,24.5,18-316-00186
2316,2019_11,17.769000000000002,17.47,19.32,18-316-00186
2317,2019_12,17.378160919540232,17.3,17.47,18-316-00186
2318,2020_01,17.183548387096774,11.21,17.36,18-316-00186
2319,2020_02,16.850172413793103,16.26,17.2,18-316-00186
2320,2020_03,16.236666666666665,16.15,16.32,18-316-00186
2321,2020_04,16.07,16.07,16.07,18-316-00186
2322,2020_07,19.787447972972974,16.98,21.39,18-316-00186
2323,2020_08,18.12132956152758,14.6,19.99,18-316-00186
2324,2020_09,18.502925277777777,14.36,158.09,18-316-00186
2325,2020_10,18.3195188172043,17.19,22.25,18-316-00186
2326,2020_11,17.433333333333334,17.15,18.91,18-316-00186
2327,2020_12,16.190301369863015,15.97,17.15,18-316-00186
2328,2021_01,15.940714285714286,15.91,15.97,18-316-00186
2329,2021_02,16.00004761904762,15.47,16.397,18-316-00186
2330,2021_03,16.077115942028986,16.0,16.501,18-316-00186
2331,2021_04,16.206883116883116,16.08,16.7,18-316-00186
2332,2021_05,16.914690860215053,16.05,22.26,18-316-00186
2333,2021_06,17.840430555555557,16.07,19.63,18-316-00186
2334,2021_07,17.482217741935486,16.51,19.84,18-316-00186
2335,2021_08,18.34814266487214,16.46,22.15,18-316-00186
2336,2021_09,16.94725,16.37,18.67,18-316-00186
2337,2021_10,16.665604838709676,16.27,19.1,18-316-00186
2338,2021_11,16.068392857142857,1.26,16.39,18-316-00186
2339,2021_12,16.038279569892474,15.99,16.22,18-316-00186
2340,2022_01,15.989032258064515,15.96,16.13,18-316-00186
2341,2022_02,15.978928571428572,15.94,16.21,18-316-00186
2342,2022_03,16.01290322580645,15.87,17.02,18-316-00186
2343,2022_04,16.791333333333334,16.0,20.97,18-316-00186
2344,2022_05,18.76943472409152,16.2,24.29,18-316-00186
2345,2022_06,19.604666666666667,16.75,24.07,18-316-00186
2346,2022_07,18.18592741935484,17.12,20.72,18-316-00186
2347,2022_08,17.322594086021507,17.02,18.85,18-316-00186
2348,2022_09,17.402430555555554,17.05,18.53,18-316-00186
2349,2022_10,17.2719623655914,16.96,19.67,18-316-00186
2350,2022_11,16.82065934065934,16.73,16.96,18-316-00186
2351,2022_12,16.579444444444444,16.1,16.73,18-316-00186
2352,2023_01,16.518172043010754,16.5,16.54,18-316-00186
2353,2023_02,16.48107142857143,16.46,16.52,18-316-00186
2354,2023_03,16.50978494623656,16.44,16.85,18-316-00186
2355,2023_04,16.536666666666665,16.2,16.83,18-316-00186
2356,2023_05,18.842405913978496,10.42,1646.0,18-316-00186
2357,2023_06,17.760930555555557,16.58,20.58,18-316-00186
2358,2023_07,17.434943548387096,16.73,19.39,18-316-00186
2359,2023_08,18.150201612903224,16.83,20.59,18-316-00186
2360,2023_09,17.110481927710843,16.6,18.84,18-316-00186
2361,2016_04,21.30861635220126,18.92,23.43,18-316-00187
2362,2016_05,20.967654812235764,14.33,27.78,18-316-00187
2363,2016_06,21.67077967806841,16.01,26.92,18-316-00187
2364,2016_07,22.341324751032303,18.85,25.64,18-316-00187
2365,2016_08,21.240790878214458,16.02,27.16,18-316-00187
2366,2016_09,23.85965534219596,19.92,28.2,18-316-00187
2367,2016_10,20.89741450400194,15.46,25.48,18-316-00187
2368,2016_11,21.692736842105262,17.11,23.27,18-316-00187
2369,2016_12,21.398924731182795,20.95,21.63,18-316-00187
2370,2017_01,19.8947311827957,17.51,21.58,18-316-00187
2371,2017_02,19.835089285714286,17.43,21.95,18-316-00187
2372,2017_03,20.102824074074075,17.4,25.18,18-316-00187
2373,2017_04,21.045814814814815,14.32,25.7,18-316-00187
2374,2017_05,19.480986617423248,0.01,24.26,18-316-00187
2375,2017_06,22.13412543053718,16.3,26.35,18-316-00187
2376,2017_07,22.523072889355007,18.2,26.56,18-316-00187
2377,2017_08,23.317668052988832,19.38,28.41,18-316-00187
2378,2017_09,22.457601308932464,17.55,26.28,18-316-00187
2379,2017_10,21.4084669972049,13.49,25.06,18-316-00187
2380,2017_11,20.059513267699117,14.639999,23.48,18-316-00187
2381,2017_12,19.247229441558442,14.219999,22.39,18-316-00187
2382,2018_01,19.544773954792042,10.88,22.78,18-316-00187
2383,2018_02,19.50117528685259,14.08,23.14,18-316-00187
2384,2018_03,18.99473021582734,12.13,21.93,18-316-00187
2385,2018_04,19.257603962376237,13.9,22.06,18-316-00187
2386,2018_05,21.56948295547219,12.72,29.4,18-316-00187
2387,2018_06,22.48770707070707,15.18,30.32,18-316-00187
2388,2018_07,22.24633431085044,17.29,27.87,18-316-00187
2389,2018_08,22.51814760508309,15.38,29.5,18-316-00187
2390,2018_09,22.314877104377103,15.6,2434.0,18-316-00187
2391,2018_10,20.754898233809925,13.5,26.72,18-316-00187
2392,2018_11,19.463142329020332,14.2,26.2,18-316-00187
2393,2018_12,19.054081196581194,14.7,24.24,18-316-00187
2394,2019_01,14.827099567099566,2.21,21.76,18-316-00187
2395,2019_02,18.890199600798404,13.87,21.78,18-316-00187
2396,2019_03,19.518220551378448,16.12,24.25,18-316-00187
2397,2019_04,19.628620689655172,8.75,22.01,18-316-00187
2398,2019_05,19.915000000000003,14.33,23.87,18-316-00187
2399,2019_06,20.700550351288058,14.74,23.67,18-316-00187
2400,2019_07,21.75630667966845,15.48,26.21,18-316-00187
2401,2019_08,21.41478904515174,15.48,27.14,18-316-00187
2402,2019_09,21.028029702970297,2.26,25.44,18-316-00187
2403,2019_10,20.696068453051115,15.89,24.16,18-316-00187
2404,2019_11,19.89447513812155,14.77,22.59,18-316-00187
2405,2019_12,19.352825688073395,14.54,22.44,18-316-00187
2406,2020_01,18.96892086330935,14.58,21.96,18-316-00187
2407,2020_02,18.933703703703703,14.06,21.64,18-316-00187
2408,2020_03,18.810958466453673,14.28,21.71,18-316-00187
2409,2020_04,18.91902564102564,14.18,21.75,18-316-00187
2410,2020_05,19.035628475336324,13.81,24.44,18-316-00187
2411,2020_06,21.131799065420562,16.35,24.97,18-316-00187
2412,2020_07,21.974902284551007,16.72,26.55,18-316-00187
2413,2020_08,21.214092307692308,16.95,26.15,18-316-00187
2414,2020_09,20.804393981481482,16.0,23.49,18-316-00187
2415,2020_10,20.953216397849463,16.3,24.9,18-316-00187
2416,2020_11,20.105304990757855,14.59,23.9,18-316-00187
2417,2020_12,18.82307855626327,2.67,22.23,18-316-00187
2418,2021_01,18.805334645669294,14.42,21.26,18-316-00187
2419,2021_02,18.28292,14.38,21.22,18-316-00187
2420,2021_03,18.106669285714286,13.7,21.18,18-316-00187
2421,2021_04,17.946162790697674,13.51,20.73,18-316-00187
2422,2021_05,18.42136995515695,13.57,21.9,18-316-00187
2423,2021_06,19.25488307478583,13.67,22.67,18-316-00187
2424,2021_07,20.324753473778575,15.24,24.86,18-316-00187
2425,2021_08,20.88363575268817,15.45,23.92,18-316-00187
2426,2021_09,20.064158333333335,6.32,25.18,18-316-00187
2427,2021_10,19.74358870967742,15.19,22.58,18-316-00187
2428,2021_11,19.14512027491409,14.3,22.52,18-316-00187
2429,2021_12,19.077012522361358,14.47,22.47,18-316-00187
2430,2022_01,19.013146473779386,14.8,21.68,18-316-00187
2431,2022_02,18.62094758064516,10.01,21.53,18-316-00187
2432,2022_03,18.479354838709675,13.72,22.08,18-316-00187
2433,2022_04,18.54011090573013,2.25,21.57,18-316-00187
2434,2022_05,21.1557133243607,13.46,30.74,18-316-00187
2435,2022_06,22.23289351851852,15.8,30.34,18-316-00187
2436,2022_07,21.790830610874917,15.54,25.92,18-316-00187
2437,2022_08,20.992573479919226,15.82,26.12,18-316-00187
2438,2022_09,20.827009259259256,16.06,23.52,18-316-00187
2439,2022_10,20.1335553329995,15.43,23.23,18-316-00187
2440,2022_11,18.53363436123348,14.23,21.8,18-316-00187
2441,2022_12,18.263160173160173,13.89,21.66,18-316-00187
2442,2023_01,18.380602150537634,10.37,21.48,18-316-00187
2443,2023_02,18.348028503562947,14.47,21.39,18-316-00187
2444,2023_03,17.950000000000003,5.12,21.37,18-316-00187
2445,2023_04,18.290000000000003,14.0,21.62,18-316-00187
2446,2023_05,17.684603047313555,0.0,21.37,18-316-00187
2447,2023_06,19.021563888888892,13.9,23.55,18-316-00187
2448,2023_07,19.667508205542102,14.87,23.15,18-316-00187
2449,2023_08,20.192309139784946,14.63,23.93,18-316-00187
2450,2023_09,19.893500151653015,14.92,24.64,18-316-00187
2451,2016_04,19.80611111111111,17.27,23.3,18-316-00188
2452,2016_05,19.062146204311155,15.33,25.12,18-316-00188
2453,2016_06,20.226480392156862,17.39,22.1,18-316-00188
2454,2016_07,21.86954980842912,20.0,23.31,18-316-00188
2455,2016_08,19.285920303605312,17.8,23.65,18-316-00188
2456,2016_09,22.330264705882353,20.09,24.83,18-316-00188
2457,2016_10,18.522343453510437,16.78,20.61,18-316-00188
2458,2016_11,18.47,18.47,18.47,18-316-00188
2459,2017_01,14.989462365591397,14.76,15.2,18-316-00188
2460,2017_02,14.638452380952382,14.45,14.95,18-316-00188
2461,2017_03,15.812782608695652,14.45,20.79,18-316-00188
2462,2017_04,18.94293144208038,15.31,22.54,18-316-00188
2463,2017_05,16.55817627118644,12.67,18.54,18-316-00188
2464,2017_06,21.328294117647058,17.7,24.27,18-316-00188
2465,2017_07,22.052643896268187,12.68,24.0,18-316-00188
2466,2017_08,22.031593927893738,20.65,23.43,18-316-00188
2467,2017_09,21.059830065359478,18.25,22.84,18-316-00188
2468,2017_10,19.530619860847565,16.93,22.32,18-316-00188
2469,2017_11,17.046077348066298,15.5,22.0,18-316-00188
2470,2017_12,15.884076086956522,15.27,17.85,18-316-00188
2471,2018_01,15.035000000000002,14.8,15.3,18-316-00188
2472,2018_02,14.66559523809524,14.41,14.9,18-316-00188
2473,2018_03,14.509623655913979,14.33,14.88,18-316-00188
2474,2018_04,14.683333333333334,14.3,15.64,18-316-00188
2475,2018_05,17.285208860759493,14.55,21.5,18-316-00188
2476,2018_06,20.322150980392156,16.59,25.63,18-316-00188
2477,2018_07,20.40610759493671,16.23,22.68,18-316-00188
2478,2018_08,20.829955696202532,18.56,24.63,18-316-00188
2479,2018_09,18.676281045751633,16.51,22.69,18-316-00188
2480,2018_10,16.60685009487666,15.4,19.94,18-316-00188
2481,2018_11,15.343025830258302,15.03,16.39,18-316-00188
2482,2018_12,15.00010582010582,14.83,15.62,18-316-00188
2483,2019_01,14.695,14.62,14.82,18-316-00188
2484,2019_02,14.435535714285715,14.29,14.63,18-316-00188
2485,2019_03,14.390357142857145,14.24,14.78,18-316-00188
2486,2019_04,14.698187134502923,14.24,14.91,18-316-00188
2487,2019_05,15.421666666666667,14.86,17.47,18-316-00188
2488,2019_06,18.456694560669455,14.62,23.98,18-316-00188
2489,2019_07,22.418614386792452,15.65,2321.0,18-316-00188
2490,2019_08,20.827732855680654,15.21,2067.0,18-316-00188
2491,2019_09,19.956149162861493,14.0,1694.0,18-316-00188
2492,2019_10,18.671596045197738,14.33,27.85,18-316-00188
2493,2019_11,16.810220994475138,11.5,21.59,18-316-00188
2494,2019_12,15.638743016759777,10.33,20.8,18-316-00188
2495,2020_01,15.127018970189702,9.84,22.22,18-316-00188
2496,2020_02,14.919015748031496,9.68,20.11,18-316-00188
2497,2020_03,15.15308,12.18,18.74,18-316-00188
2498,2020_04,19.41090909090909,13.4,25.45,18-316-00188
2499,2020_05,17.034905109489053,11.2,21.57,18-316-00188
2500,2020_06,20.639135866736073,16.65,24.38,18-316-00188
2501,2020_07,21.772746609564596,19.45,24.53,18-316-00188
2502,2020_08,20.07206444906445,17.47,22.35,18-316-00188
2503,2020_09,19.358570902777778,16.85,21.95,18-316-00188
2504,2020_10,19.01173531397704,15.8,23.6,18-316-00188
2505,2020_11,17.163074792243766,14.12,21.3,18-316-00188
2506,2020_12,15.5583125,13.06,18.65,18-316-00188
2507,2021_01,15.084608695652173,12.85,18.4,18-316-00188
2508,2021_02,15.00496124031008,12.14,18.31,18-316-00188
2509,2021_03,14.733755274261604,12.45,18.7,18-316-00188
2510,2021_04,15.333092369477912,12.84,19.18,18-316-00188
2511,2021_05,15.962569116655429,12.8,22.62,18-316-00188
2512,2021_06,17.721026745397708,13.79,22.89,18-316-00188
2513,2021_07,18.791847405900306,15.31,22.5,18-316-00188
2514,2021_08,19.705488261313373,15.44,23.02,18-316-00188
2515,2021_09,17.764537844436692,14.09,20.38,18-316-00188
2516,2021_10,16.38659946236559,12.97,21.43,18-316-00188
2517,2021_11,15.34371921182266,11.83,18.55,18-316-00188
2518,2021_12,14.887074468085107,11.99,18.7,18-316-00188
2519,2022_01,14.564005376344086,12.12,18.3,18-316-00188
2520,2022_02,14.477619047619047,11.6,18.47,18-316-00188
2521,2022_03,14.607983870967741,11.57,19.02,18-316-00188
2522,2022_04,15.726207865168538,11.73,22.8,18-316-00188
2523,2022_05,19.69776581426649,12.52,26.27,18-316-00188
2524,2022_06,21.375413194444445,15.77,26.43,18-316-00188
2525,2022_07,20.395900537634407,16.67,23.82,18-316-00188
2526,2022_08,18.164732413328846,11.3,21.3,18-316-00188
2527,2022_09,17.850636743215034,14.77,20.07,18-316-00188
2528,2022_10,17.058363926576217,13.94,20.15,18-316-00188
2529,2022_11,15.318518518518518,12.38,17.98,18-316-00188
2530,2022_12,14.736153846153845,12.04,17.58,18-316-00188
2531,2023_01,14.620821428571428,11.88,17.96,18-316-00188
2532,2023_02,14.667351778656126,11.79,17.95,18-316-00188
2533,2023_03,14.66111111111111,11.6,18.4,18-316-00188
2534,2023_04,14.86288888888889,11.7,19.1,18-316-00188
2535,2023_05,14.807347029924074,0.0,20.05,18-316-00188
2536,2023_06,17.063328703703704,11.63,22.18,18-316-00188
2537,2023_07,18.21645609318996,14.45,21.77,18-316-00188
2538,2023_08,19.328812724014337,14.4,23.56,18-316-00188
2539,2023_09,17.950790931989925,12.01,25.2,18-316-00188
2540,2016_05,16.14365994623656,14.43,17.51,18-317-00189
2541,2016_06,16.514580246913578,16.03,17.33,18-317-00189
2542,2016_07,15.99152927120669,15.64,16.94,18-317-00189
2543,2016_08,14.896200716845879,14.24,15.7,18-317-00189
2544,2016_09,15.928765432098764,15.07,16.26,18-317-00189
2545,2016_10,14.223249701314218,6.0,15.96,18-317-00189
