,revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod,object_id
6773,Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.0265907724951482,2512,2021_02,18-321-00214
6774,Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0461034439504146,2048,2021_02,18-321-00215
6775,Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.0822295827142381,9191,2021_02,18-321-00216
6776,"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,-0.0440880482960274,1627,2021_02,18-321-00217
6777,Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,0.0019346467330977,1009,2021_02,18-321-00218
6778,Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0009761730082205,1807,2021_02,18-322-00219
6779,Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0933052757199129,8814,2021_02,18-322-00220
6780,Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.1434974772863977,2234,2021_02,18-322-00221
6781,"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,0.0028997093456643,1699,2021_02,18-323-00222
6782,"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.031602167931218,2667,2021_02,18-323-00223
6783,Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,-0.0264909156257073,6627,2021_02,18-323-00224
6784,Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.0573660373364902,1477,2021_02,18-323-00225
6785,Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.0304486744290701,2297,2021_02,18-323-00226
6786,Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,0.0394930843885312,1097,2021_02,18-323-00227
6787,Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,0.0302476765397149,2353,2021_02,18-323-00228
6788,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,-0.00847540404985,3809,2021_02,18-324-00260
6789,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.0383537670613725,343,2021_02,18-323-00230
6790,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.1109869901211263,8261,2021_02,18-324-00231
6791,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,0.0248040489003628,632,2021_02,18-324-00232
6792,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.0394630039460869,5246,2021_02,18-324-00233
6793,Barama,BAKSA,Baksa,Barama,,95546762.3,96,0.0108191212942433,1720,2021_02,18-324-00234
6794,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.031692168024104,419,2021_02,18-816-00235
6795,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,0.0004689432680606,64,2021_02,18-816-00236
6796,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,0.0226644094366776,950,2021_02,18-325-00237
6797,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,0.0109067928313004,3167,2021_02,18-325-00238
6798,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.0484935369284335,5246,2021_02,18-325-00239
6799,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.0332436555149423,741,2021_02,18-326-00240
6800,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,0.0276995449293614,2935,2021_02,18-326-00241
6801,Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.0663365920384724,36,2021_02,18-326-00242
6802,Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.0860899771962847,112,2021_02,18-326-00243
6803,Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,0.0244740079840904,1129,2021_02,18-326-00244
6804,Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,-0.0489335641545669,11252,2021_02,18-326-00245
6805,Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,0.0028556170250734,10239,2021_02,18-326-00246
6806,Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,0.0156326919626053,5853,2021_02,18-326-00247
6807,Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,0.0320915336895706,5320,2021_02,18-755-00248
6808,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.0052470404133454,18752,2021_02,18-756-00249
6809,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.0227877568411421,7693,2021_02,18-756-00250
6810,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.0347191944916339,5645,2021_02,18-756-00251
6811,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.0393360205005725,4721,2021_02,18-757-00252
6812,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.0436162921744333,5680,2021_02,18-757-00253
6813,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,-0.0093148776506785,15593,2021_02,18-757-00254
6814,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.149847338433591,54842,2021_02,18-759-00255
6815,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.008940547014473,7772,2021_02,18-758-00256
6816,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0529298539470116,4437,2021_02,18-758-00257
6817,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,0.0098076585622934,325,2021_02,18-816-00258
6818,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.0286697948614037,5087,2021_02,18-816-00259
6819,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,-0.009472321459308,9872,2021_02,18-816-00261
6820,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.0351716870526618,5307,2021_02,18-324-00262
6821,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0172308818042204,2417,2021_02,18-324-00263
6822,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0295449547704643,3709,2021_02,18-303-00264
6823,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.026687740569419,4700,2021_02,18-799-00265
6824,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,0.0113998104962892,5695,2021_02,18-303-00266
6825,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0760122262961215,2053,2021_02,18-322-00267
6826,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.0287911788277004,3450,2021_02,18-326-00268
6827,Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.0036875694388282,7873,2021_02,18-325-00269
6828,Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,0.0024380628995867,11638,2021_02,18-325-00270
6829,Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.0888511932418684,8693,2021_02,18-304-00271
6830,Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,-0.0153195223870039,7027,2021_02,18-321-00272
6831,Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.0947180266227631,7558,2021_02,18-321-00273
6832,Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,0.0042588021402713,1373,2021_02,18-301-00274
6833,Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.0203388416852935,6529,2021_02,18-312-00276
6834,Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,-0.0130974671591593,3513,2021_02,18-312-00277
6835,Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.030928053297438,7104,2021_02,18-755-00278
6836,Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.0392903927791612,6927,2021_02,18-755-00279
6837,Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.0204599062656505,5803,2021_02,18-760-00280
6838,Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.0403585045438072,11684,2021_02,18-760-00281
6839,Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.1775952289892988,59199,2021_02,18-314-00275
6840,Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.071773406818648,19193,2023_02,18-300-00101
6841,Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.0293572678789365,2839,2023_02,18-300-00102
6842,Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,0.0282784892159444,5458,2023_02,18-300-00103
6843,Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.0701498813288361,17798,2023_02,18-300-00104
6844,Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.0570759723001124,5029,2023_02,18-300-00105
6845,Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.079894986395986,1842,2023_02,18-300-00106
6846,Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.0876987450377203,2212,2023_02,18-300-00107
6847,Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.1216077720169472,1808,2023_02,18-300-00108
6848,Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.0637087289910567,3800,2023_02,18-301-00109
6849,Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,-0.0080466713370687,3951,2023_02,18-301-00110
6850,Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.0058437433698196,3581,2023_02,18-301-00111
6851,Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.0049011757046568,6375,2023_02,18-301-00112
6852,Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0445633398187146,5266,2023_02,18-301-00113
6853,Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.0885428651455712,3497,2023_02,18-301-00114
6854,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.0092393736959174,8711,2023_02,18-302-00115
6855,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.0317544678744263,9670,2023_02,18-302-00116
6856,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,0.0129837475106278,8551,2023_02,18-302-00117
6857,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,0.0111185706002371,3500,2023_02,18-302-00118
6858,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,-0.0250258410104571,4951,2023_02,18-302-00119
6859,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.0639791077186825,4172,2023_02,18-303-00120
6860,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.0516168991637983,9170,2023_02,18-303-00121
6861,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.0784676205962396,5661,2023_02,18-303-00122
6862,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.0879576414455288,4694,2023_02,18-303-00123
6863,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,-0.0106078098230909,2996,2023_02,18-799-00124
6864,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,0.0166465223563412,737,2023_02,18-799-00125
6865,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.0278344721905697,3932,2023_02,18-304-00126
6866,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.041976283457003,4162,2023_02,18-304-00127
6867,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.0291387438261601,6978,2023_02,18-304-00128
6868,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.0510609805692523,3294,2023_02,18-304-00129
6869,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.0559379612092521,10407,2023_02,18-305-00130
6870,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.0277956009532216,6142,2023_02,18-305-00131
6871,Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.0806228582208806,5500,2023_02,18-305-00132
6872,Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.119803192481566,4450,2023_02,18-305-00133
6873,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.003822540557724,6670,2023_02,18-305-00134
6874,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.0399619925992069,6096,2023_02,18-305-00135
6875,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.0177894528593132,6708,2023_02,18-305-00136
6876,Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.0146075497907466,22136,2023_02,18-306-00137
6877,Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.0501974940233723,17990,2023_02,18-306-00138
6878,Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.0007998098002296,9801,2023_02,18-306-00139
6879,Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.0112818616312745,12019,2023_02,18-306-00140
6880,Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,0.0102471337277331,6847,2023_02,18-307-00141
6881,Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.0141656874049935,7334,2023_02,18-307-00142
6882,Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0496722705094515,5958,2023_02,18-307-00143
6883,Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.0397242908689598,9455,2023_02,18-307-00144
6884,North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.0500019431017601,11107,2023_02,18-307-00145
6885,Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.0821073192020416,8351,2023_02,18-307-00146
6886,Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1879259541527571,5055,2023_02,18-307-00147
6887,Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.1276336431503296,160,2023_02,18-308-00148
6888,Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.2128391354203776,2807,2023_02,18-308-00149
6889,Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.0084482119295916,7169,2023_02,18-308-00150
6890,Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.0034036000287279,13509,2023_02,18-308-00151
6891,Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,0.0007599153130302,15470,2023_02,18-308-00152
6892,Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.0111338800686975,5863,2023_02,18-308-00153
6893,Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,0.0116341841328807,15460,2023_02,18-309-00154
6894,Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.0384796378283728,16961,2023_02,18-309-00155
6895,Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.0761371653221276,16132,2023_02,18-309-00156
6896,Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.1123557001791906,20474,2023_02,18-309-00157
6897,Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.0148847227738081,13067,2023_02,18-310-00158
6898,Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.0458956276314805,7103,2023_02,18-310-00159
6899,Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.0336080988765634,11903,2023_02,18-310-00160
6900,Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.0049681942434732,6428,2023_02,18-310-00161
6901,Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,0.0274621346456962,7125,2023_02,18-310-00162
6902,Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.0131226773475915,7067,2023_02,18-310-00163
6903,Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.0561150837046917,8387,2023_02,18-310-00164
6904,Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,0.0166825058008129,8638,2023_02,18-311-00165
6905,Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.0176220958712447,6985,2023_02,18-311-00166
6906,Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,0.0072316451716612,5665,2023_02,18-311-00167
6907,Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,0.0024083662177182,6949,2023_02,18-311-00168
6908,Teok,JORHAT,Jorhat,Teok,,449551926.2,450,-0.0086986021047529,8088,2023_02,18-312-00169
6909,Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.0292222787266517,7532,2023_02,18-312-00170
6910,Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.1185428863848101,7849,2023_02,18-312-00171
6911,Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.0416611410310003,15269,2023_02,18-313-00172
6912,Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.0307070438126872,8512,2023_02,18-313-00173
6913,Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,-0.0092795945725809,5803,2023_02,18-313-00174
6914,Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,-0.0002922499221305,11787,2023_02,18-313-00175
6915,Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.0341751842050856,5706,2023_02,18-313-00176
6916,Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.0045705635157972,16104,2023_02,18-313-00177
6917,Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.1411322615935883,44068,2023_02,18-314-00178
6918,Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.20290202472196,28076,2023_02,18-314-00179
6919,Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.1732555336287887,25998,2023_02,18-315-00180
6920,Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.2696151225806895,18187,2023_02,18-315-00181
6921,Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.2693696027232629,10089,2023_02,18-315-00182
6922,Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.204578923147722,32595,2023_02,18-315-00183
6923,Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.1806895664098086,13172,2023_02,18-316-00184
6924,Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.0892971585245186,14828,2023_02,18-316-00185
6925,Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.1712578984315821,7921,2023_02,18-316-00186
6926,Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.1828842348736984,17671,2023_02,18-316-00187
6927,Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.1317898045763275,13352,2023_02,18-316-00188
6928,Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.0596000188513647,3160,2023_02,18-317-00189
6929,Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.0845725226582145,2386,2023_02,18-317-00190
6930,Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.0718730004660642,4945,2023_02,18-317-00191
6931,Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.1281769750092144,11870,2023_02,18-317-00192
6932,"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.1093822471723989,10140,2023_02,18-317-00193
6933,Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.0466805496656825,2768,2023_02,18-318-00194
6934,Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.0508357242518619,2849,2023_02,18-318-00195
6935,Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.0851790131533823,4784,2023_02,18-318-00196
6936,Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.1769163713226155,13074,2023_02,18-318-00197
6937,"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0586436531556361,3398,2023_02,18-319-00198
6938,Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.0584468005405544,5315,2023_02,18-319-00199
6939,Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.0529462541852678,6230,2023_02,18-319-00200
6940,Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.0050655501854372,1526,2023_02,18-319-00201
6941,Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.0409792498538368,3040,2023_02,18-319-00202
6942,Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.0050014679410816,226,2023_02,18-320-00203
6943,Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.0609328268427718,623,2023_02,18-320-00204
6944,Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.0651407624772451,12875,2023_02,18-320-00205
6945,Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.0126016060530602,4111,2023_02,18-320-00206
6946,Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.1305211045359837,16768,2023_02,18-320-00207
6947,"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.0480152922375004,3332,2023_02,18-321-00208
6948,Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.0588679154713948,960,2023_02,18-321-00209
6949,Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.0629778338522184,4478,2023_02,18-321-00210
6950,Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.0987449878938969,7402,2023_02,18-321-00211
6951,Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.0928653026762462,8400,2023_02,18-321-00212
6952,Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,-0.0029331967800478,3160,2023_02,18-321-00213
6953,Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.0501067592839526,2512,2023_02,18-321-00214
6954,Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0740755452593109,2049,2023_02,18-321-00215
6955,Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.0867833573302658,9189,2023_02,18-321-00216
6956,"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,-0.0459394665842267,1628,2023_02,18-321-00217
6957,Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,-0.0784511509452041,1009,2023_02,18-321-00218
6958,Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0040655030671768,1809,2023_02,18-322-00219
6959,Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0771422910701122,8818,2023_02,18-322-00220
6960,Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.1344230771331445,2235,2023_02,18-322-00221
6961,"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.0205564201404376,1699,2023_02,18-323-00222
6962,"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.0575769415859697,2668,2023_02,18-323-00223
6963,Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,-0.0660547661302963,6629,2023_02,18-323-00224
6964,Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.0876569806036306,1477,2023_02,18-323-00225
6965,Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.0498988752996464,2296,2023_02,18-323-00226
6966,Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,-0.0133371300988558,1097,2023_02,18-323-00227
6967,Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,-0.0060890689999067,2352,2023_02,18-323-00228
6968,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,-0.0386347291224833,3809,2023_02,18-324-00260
6969,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.0073064395359584,343,2023_02,18-323-00230
6970,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.1146343105106928,8259,2023_02,18-324-00231
6971,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,-0.0142060953293931,633,2023_02,18-324-00232
6972,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.0484328219956506,5245,2023_02,18-324-00233
6973,Barama,BAKSA,Baksa,Barama,,95546762.3,96,-0.061675107735385,1721,2023_02,18-324-00234
6974,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,-0.0010787308216094,420,2023_02,18-816-00235
6975,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,-0.080932393670082,64,2023_02,18-816-00236
6976,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,-0.0167430154900801,950,2023_02,18-325-00237
6977,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,-0.0521183723906989,3170,2023_02,18-325-00238
6978,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.0899797469388879,5246,2023_02,18-325-00239
6979,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.0380027441965601,742,2023_02,18-326-00240
6980,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,0.0021033754790511,2936,2023_02,18-326-00241
