gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
106004,304862,18-325-00238,Pathorighat (Pt),97.0,369,3,2,0,50
257809,297121,18-314-00275,Phuloni,20.0,18,2,2,0,12
106004,304865,18-325-00238,Pathorighat (Pt),151.0,402,3,3,0,58
272764,298571,18-315-00182,Mahur,5.0,26,2,2,0,8
272764,298526,18-315-00182,Mahur,300.0,28,3,2,0,28
253638,280408,18-300-00106,Golokganj (Pt),10.0,35,1,2,0,15
253588,305416,18-326-00268,Kalaigaon (Pt),87.23,187,3,2,0,0
253588,305405,18-326-00268,Kalaigaon (Pt),89.1,252,3,4,0,0
106764,303519,18-322-00220,Sonapur,1.0,199,3,2,156,3
257818,296234,18-314-00178,Diphu,0.0,17,4,4,0,2
105885,299841,18-316-00188,Lakhipur,30.0,30,2,2,0,1
106010,304878,18-325-00239,Sipajhar,360.0,938,4,2,380,5
105998,304789,18-325-00239,Sipajhar,110.0,253,2,2,53,10
105998,304806,18-325-00239,Sipajhar,80.0,197,2,2,0,10
105885,299801,18-316-00188,Lakhipur,20.0,55,3,2,0,20
106078,289256,18-308-00151,Sissibargaon,10.0,20,2,2,0,20
105885,299798,18-316-00188,Lakhipur,35.0,30,2,2,0,1
106446,295152,18-313-00177,Sarupathar,20.0,110,1,2,0,50
105885,299800,18-316-00188,Lakhipur,20.0,42,2,4,0,1
105773,301530,18-319-00202,Manikpur,57.0,171,3,2,0,20
106078,907284,18-308-00152,Jonai,10.0,40,2,2,0,20
106446,295141,18-313-00177,Sarupathar,3.0,17,1,2,0,6
106514,294836,18-313-00176,Morangi,274.0,161,3,2,0,20
106514,294853,18-313-00176,Morangi,20.0,305,2,2,0,3
105885,299837,18-316-00188,Lakhipur,20.0,70,4,2,0,50
107239,285049,18-757-00253,Doboka,150.0,665,3,2,0,50
106157,280996,18-301-00111,Golokganj (Pt),2.0,419,3,2,0,2
257815,295956,18-314-00178,Diphu,2.0,39,2,2,0,0
106514,294834,18-313-00176,Morangi,30.0,152,2,2,0,25
107145,284587,18-305-00133,Dhing,168.21,985,3,2,5,325
106215,281239,18-301-00113,Bilasipara (Pt),30.0,315,3,2,0,98
107368,303808,18-323-00224,Barkhetri,95.0,786,2,2,0,42
107363,303788,18-323-00224,Barkhetri,110.0,40,2,2,0,20
105885,299835,18-316-00188,Lakhipur,200.0,25,5,2,0,1
107144,284598,18-305-00133,Dhing,35.0,330,4,2,0,100
106514,294861,18-313-00176,Morangi,30.0,283,2,2,0,0
107144,284599,18-305-00133,Dhing,50.0,793,4,2,0,0
107474,292856,18-311-00168,Nazira,56.0,455,4,2,0,13
107370,303779,18-323-00224,Barkhetri,20.0,170,1,2,4,8
107474,292853,18-311-00168,Nazira,93.0,923,4,2,0,20
107768,290118,18-309-00155,Doom Dooma,7.0,33,3,2,0,20
105885,299834,18-316-00188,Lakhipur,10.0,8,5,3,0,1
106985,287672,18-307-00142,Bihpuria,2.47,1331,2,2,0,10
106985,287674,18-307-00142,Bihpuria,2.47,280,2,2,0,10
107768,290119,18-309-00155,Doom Dooma,0.0,1,5,4,0,1
106985,287679,18-307-00142,Bihpuria,2.47,160,2,2,0,5
107768,290140,18-309-00155,Doom Dooma,10.0,170,3,2,0,2
107768,290126,18-309-00155,Doom Dooma,10.0,220,3,2,0,5
257806,295515,18-759-00255,Donka,22.66,139,2,2,0,30
257808,296919,18-314-00275,Phuloni,18.0,92,2,2,0,25
107731,290474,18-309-00155,Doom Dooma,125.29,35,2,2,0,23
105885,299836,18-316-00188,Lakhipur,20.0,34,5,2,0,1
105885,299838,18-316-00188,Lakhipur,30.0,124,2,2,0,1
107768,290141,18-309-00155,Doom Dooma,7.0,210,3,2,0,20
107647,286350,18-306-00140,Na-Duar,5.0,116,3,2,0,10
107731,290473,18-309-00155,Doom Dooma,37.55,40,2,2,0,19
253611,305930,18-326-00246,Udalguri,85.0,139,2,4,0,6
106768,303488,18-322-00220,Sonapur,1.0,85,3,2,0,20
106010,304881,18-325-00239,Sipajhar,240.0,170,3,2,0,15
107731,290472,18-309-00155,Doom Dooma,300.0,72,2,2,0,37
106004,304864,18-325-00238,Pathorighat (Pt),140.0,416,3,2,0,70
105773,301533,18-319-00202,Manikpur,40.0,246,5,2,0,20
261082,304495,18-324-00262,Baksa,30.92,406,2,3,0,1
106010,304880,18-325-00239,Sipajhar,120.0,355,4,2,300,82
257808,296989,18-314-00275,Phuloni,55.0,160,2,2,0,100
253615,305981,18-326-00246,Udalguri,13.0,243,2,2,0,1
257808,296935,18-314-00275,Phuloni,30.0,102,2,2,0,17
107731,290475,18-309-00155,Doom Dooma,38.72,387,2,2,0,217
257809,297442,18-314-00275,Phuloni,0.0,2,5,4,0,2
257818,296530,18-314-00178,Diphu,0.0,50,2,2,0,1
257808,296936,18-314-00275,Phuloni,10.0,102,2,2,0,10
257809,296910,18-757-00253,Doboka,5.0,14,3,2,6,6
257808,296943,18-314-00275,Phuloni,98.0,153,3,2,0,20
257808,296933,18-314-00275,Phuloni,15.0,55,1,2,0,45
107692,290525,18-309-00156,Tinsukia,101.51,193,4,2,0,10
257809,296787,18-757-00253,Doboka,5.0,12,3,2,6,3
107731,290476,18-309-00155,Doom Dooma,52.07,125,2,2,0,86
257808,296975,18-314-00178,Diphu,15.0,30,2,4,0,23
107692,290526,18-309-00156,Tinsukia,0.0,501,3,2,0,21
106061,288804,18-308-00150,Dhemaji,0.0,140,2,2,0,2
106057,288658,18-308-00150,Dhemaji,10.0,52,2,2,36,1
107693,290539,18-309-00156,Tinsukia,30.03,66,4,2,0,38
106056,288811,18-308-00151,Sissibargaon,0.2,29,2,2,0,2
107692,290527,18-309-00156,Tinsukia,23.0,315,3,2,0,10
257809,297381,18-757-00253,Doboka,6.0,12,3,2,6,5
253684,280104,18-300-00103,Dotoma,53.51,235,2,2,0,10
257809,296789,18-757-00253,Doboka,3.0,8,3,2,6,6
106061,288806,18-308-00150,Dhemaji,0.0,190,2,2,0,9
257813,296680,18-757-00253,Doboka,13.0,10,2,2,0,6
253625,280500,18-300-00107,Dhubri (Pt),35.5,142,3,2,0,98
257809,296731,18-314-00275,Phuloni,3.0,152,3,4,0,3
107731,290469,18-309-00155,Doom Dooma,281.62,285,2,2,0,86
257808,296947,18-314-00275,Phuloni,43.0,45,3,2,0,11
107731,290480,18-309-00155,Doom Dooma,59.22,250,3,2,0,47
257809,297321,18-314-00275,Phuloni,20.0,55,2,2,0,30
107693,290541,18-309-00156,Tinsukia,13.0,42,3,2,0,28
106452,294999,18-313-00177,Sarupathar,20.93,69,2,2,0,30
107731,290477,18-309-00155,Doom Dooma,99.39,70,2,2,0,26
257808,296970,18-314-00275,Phuloni,30.0,32,2,4,0,27
257809,911404,18-314-00275,Phuloni,20.0,60,2,2,0,45
107693,290540,18-309-00156,Tinsukia,100.36,275,4,2,0,2
107731,290458,18-309-00155,Doom Dooma,97.02,34,2,2,0,13
257808,296965,18-314-00275,Phuloni,8.0,28,2,4,0,13
107731,290468,18-309-00155,Doom Dooma,572.7,85,3,2,0,37
253625,280493,18-300-00107,Dhubri (Pt),0.01,24,2,2,0,4
257813,296888,18-314-00275,Phuloni,150.0,205,3,2,0,4
107692,290523,18-309-00156,Tinsukia,190.23,380,4,2,0,298
106971,288466,18-307-00147,Subansiri (Pt-I),0.0,216,4,2,0,5
107692,290521,18-309-00156,Tinsukia,174.73,101,4,2,0,58
107731,290457,18-309-00155,Doom Dooma,1.0,196,2,2,0,38
257822,297856,18-305-00136,Kampur,30.0,38,5,2,0,16
107731,290466,18-309-00155,Doom Dooma,118.26,42,2,2,0,23
107693,290519,18-309-00156,Tinsukia,4.0,118,2,2,0,98
107425,292510,18-311-00165,Dimow,150.0,417,4,4,0,120
107693,290542,18-309-00156,Tinsukia,136.59,116,4,2,0,1
107693,290545,18-309-00156,Tinsukia,158.6,140,4,2,0,1
106452,295018,18-313-00177,Sarupathar,1.04,2,2,4,0,1
106991,288168,18-307-00145,North Lakhimpur,0.0,400,5,4,0,3
106010,304875,18-325-00239,Sipajhar,120.0,120,3,2,80,43
253611,305906,18-326-00246,Udalguri,38.0,107,2,2,0,2
106991,288162,18-307-00145,North Lakhimpur,2.0,500,5,4,0,1
107494,293092,18-755-00278,Sapekhati,41.2,81,3,2,0,15
107693,290544,18-309-00156,Tinsukia,52.54,88,4,2,0,1
257809,297656,18-314-00275,Phuloni,19.0,46,2,2,0,36
106010,304885,18-325-00269,Mangaldoi (Pt),180.0,300,3,2,0,152
106071,906603,18-308-00152,Jonai,19.0,19,2,2,0,8
253611,305907,18-326-00246,Udalguri,123.0,99,2,2,0,7
106061,288803,18-308-00150,Dhemaji,0.0,70,2,2,0,10
106000,304796,18-325-00238,Pathorighat (Pt),100.24,199,3,2,0,9
107494,293076,18-755-00278,Sapekhati,700.0,566,4,4,0,15
107695,290491,18-309-00156,Tinsukia,55.0,270,3,2,0,25
107695,290518,18-309-00156,Tinsukia,200.0,50,4,2,8,20
106061,905176,18-308-00150,Dhemaji,0.01,20,2,4,0,2
253611,305934,18-326-00246,Udalguri,2.0,180,2,2,0,50
107000,287486,18-307-00141,Narayanpur,1.0,430,3,2,0,250
257814,297525,18-305-00130,Kaliabor,80.0,34,2,2,0,8
107494,293090,18-755-00278,Sapekhati,41.2,301,4,3,0,143
107494,293097,18-755-00278,Sapekhati,200.0,265,4,2,0,35
106000,304793,18-325-00238,Pathorighat (Pt),40.0,205,3,2,0,5
107188,284668,18-304-00129,Mikirbheta,350.0,515,2,4,40,8
106464,294972,18-313-00177,Sarupathar,80.0,121,3,4,0,6
107183,285164,18-757-00252,Hojai,5.0,800,3,2,0,1
107183,285174,18-757-00252,Hojai,4.0,320,2,2,0,1
106062,288584,18-308-00150,Dhemaji,0.0,45,3,2,0,22
107183,285190,18-757-00252,Hojai,7.0,180,2,2,0,5
105964,305301,18-325-00270,Dalgaon (Pt),72.0,420,3,2,0,130
107183,285161,18-757-00252,Hojai,7.0,110,1,2,2,1
106071,289553,18-308-00152,Jonai,0.0,102,4,2,0,5
107183,285162,18-757-00252,Hojai,6.0,455,3,2,15,5
106455,295245,18-313-00177,Sarupathar,142.59,406,3,2,0,0
106063,288727,18-308-00150,Dhemaji,29.0,85,3,2,0,45
106062,288583,18-308-00150,Dhemaji,20.0,54,3,2,0,12
253618,305756,18-326-00246,Udalguri,156.0,165,2,2,0,22
106464,294982,18-313-00177,Sarupathar,36.26,66,3,2,0,15
257820,296042,18-314-00178,Diphu,0.0,269,3,2,0,40
105850,299887,18-316-00188,Lakhipur,4.0,112,4,2,0,30
107573,286333,18-306-00137,Dhekiajuli (Pt),0.0,270,5,4,0,0
107737,290193,18-309-00155,Doom Dooma,300.28,482,3,2,0,2
106062,908435,18-308-00150,Dhemaji,15.0,90,3,2,0,12
106000,304798,18-325-00238,Pathorighat (Pt),190.0,459,3,2,0,5
107181,285178,18-757-00252,Hojai,60.0,183,3,2,75,85
107201,285155,18-757-00252,Hojai,100.0,900,2,2,0,33
106057,288652,18-308-00150,Dhemaji,0.0,1,5,2,0,1
106466,295247,18-313-00177,Sarupathar,0.0,128,1,2,0,50
106391,281867,18-302-00115,Lakhipur,30.0,127,2,2,0,76
107201,285154,18-757-00252,Hojai,65.0,350,2,2,70,50
106247,291178,18-310-00158,Dibrugarh West,80.0,65,3,2,0,5
106466,295263,18-313-00177,Sarupathar,0.0,60,1,4,0,40
107290,284557,18-305-00133,Dhing,50.0,118,2,2,0,40
107201,285147,18-757-00252,Hojai,0.0,80,2,2,5,30
107201,285193,18-757-00252,Hojai,3.0,1400,4,4,50,500
107201,285153,18-757-00252,Hojai,50.0,580,4,2,50,100
257806,295519,18-759-00255,Donka,3.0,459,2,2,0,355
105929,299277,18-316-00185,Silchar,1.0,820,2,2,250,60
257806,297465,18-759-00255,Donka,0.0,1,5,4,0,1
107290,284560,18-305-00133,Dhing,70.0,382,2,2,0,80
107737,290194,18-309-00155,Doom Dooma,270.4,546,2,2,0,25
107290,284565,18-305-00133,Dhing,110.0,1140,2,2,0,450
107290,284558,18-305-00133,Dhing,90.0,450,2,2,0,55
107737,290400,18-309-00155,Doom Dooma,2.47,478,3,2,0,74
106842,302695,18-321-00211,Hajo,0.0,877,3,2,7,0
106000,304794,18-325-00238,Pathorighat (Pt),44.0,755,3,2,0,5
106357,282076,18-302-00116,Balijana,42.0,171,3,2,0,50
107737,290391,18-309-00155,Doom Dooma,3.12,91,3,2,0,32
106842,302698,18-321-00211,Hajo,62.0,398,3,2,50,0
106842,302694,18-321-00211,Hajo,0.0,380,3,2,10,12
107737,290399,18-309-00155,Doom Dooma,128.04,224,3,2,0,50
106188,281235,18-301-00113,Bilasipara (Pt),11.11,310,3,2,0,12
106065,905231,18-308-00150,Dhemaji,54.2,95,2,2,0,38
106874,300610,18-317-00192,Patharkandi,25.0,85,2,2,30,76
106842,302703,18-321-00211,Hajo,0.0,70,3,2,25,0
106842,302702,18-321-00211,Hajo,0.0,16,3,2,5,0
107737,290398,18-309-00155,Doom Dooma,4.56,169,3,2,0,2
106000,304799,18-325-00238,Pathorighat (Pt),160.3,325,3,2,0,5
107089,283515,18-304-00271,Mayong,400.0,939,2,2,0,10
106065,288590,18-308-00150,Dhemaji,39.6,68,2,2,0,20
106842,302700,18-321-00211,Hajo,0.0,730,3,2,6,0
106000,304954,18-325-00238,Pathorighat (Pt),65.2,127,3,2,0,1
106280,291900,18-310-00162,Moran,15.0,65,2,2,0,0
257813,296679,18-757-00252,Hojai,0.0,49,5,4,0,1
107737,290396,18-309-00155,Doom Dooma,27.67,148,3,2,0,8
107737,290395,18-309-00155,Doom Dooma,168.14,172,3,2,0,10
107202,285131,18-757-00252,Hojai,400.0,311,4,4,0,5
105869,299317,18-316-00187,Sonai,30.0,552,3,2,0,5
261106,304193,18-324-00263,Sarupeta (Pt),80.5,231,2,2,0,19
257813,296862,18-757-00252,Hojai,0.0,14,1,2,0,1
107283,285437,18-757-00254,Lanka,104.0,190,3,2,0,149
107737,290393,18-309-00155,Doom Dooma,14.78,268,2,2,0,4
106040,289781,18-308-00153,Gogamukh,27.0,75,3,2,0,1
257813,297191,18-757-00252,Hojai,227.0,58,1,2,2,40
272769,298441,18-315-00181,Haflong,13.0,56,3,2,0,0
107737,290197,18-309-00155,Doom Dooma,150.04,320,3,2,20,108
106000,304795,18-325-00238,Pathorighat (Pt),108.0,359,3,2,0,2
257813,297050,18-314-00275,Phuloni,0.0,10,1,2,0,2
253471,304510,18-324-00262,Baksa,11.0,790,3,2,20,5
257813,297058,18-314-00275,Phuloni,0.0,68,1,2,0,2
257806,911669,18-759-00255,Donka,0.0,1,5,4,0,1
106719,302802,18-321-00212,Chhaygaon,0.01,112,2,2,0,1
107025,288208,18-307-00145,North Lakhimpur,110.0,160,4,2,0,90
106065,288725,18-308-00150,Dhemaji,34.2,60,2,2,0,35
107737,290196,18-309-00155,Doom Dooma,100.0,180,3,2,0,3
106384,281966,18-302-00115,Lakhipur,70.0,202,2,2,0,104
106191,281065,18-301-00109,Bagribari (Pt),0.0,330,2,2,0,100
107738,290376,18-309-00155,Doom Dooma,47.0,573,2,2,0,490
107738,290377,18-309-00155,Doom Dooma,59.56,227,2,2,0,170
107738,290384,18-309-00155,Doom Dooma,34.67,280,2,2,0,35
107567,286850,18-756-00249,Biswanath,0.0,629,3,2,0,200
107738,290382,18-309-00155,Doom Dooma,64.92,260,2,2,0,123
107756,290031,18-309-00154,Sadiya,140.0,3,5,2,0,3
107595,287029,18-756-00250,Helem,1.4,234,4,4,0,210
253526,305784,18-326-00246,Udalguri,0.15,268,2,2,0,80
106085,906834,18-308-00152,Jonai,10.0,26,5,4,0,22
107738,290380,18-309-00155,Doom Dooma,121.95,281,2,2,0,203
105666,282862,18-302-00117,Matia,2.47,517,5,4,0,10
261098,304728,18-816-00261,Tamulpur,40.0,430,4,2,5,2
257812,296874,18-757-00253,Doboka,7.0,20,1,2,0,20
106085,289358,18-308-00152,Jonai,20.0,20,2,4,0,18
106191,281046,18-301-00109,Bagribari (Pt),0.0,80,1,2,0,10
106085,906838,18-308-00152,Jonai,10.0,320,2,4,0,150
106191,281044,18-301-00109,Bagribari (Pt),0.0,104,2,2,0,30
257812,296827,18-757-00253,Doboka,25.0,70,1,2,0,53
106085,906840,18-308-00152,Jonai,20.0,129,5,4,0,100
106085,289401,18-308-00152,Jonai,10.0,103,2,2,0,80
272778,298669,18-315-00181,Haflong,10.0,22,4,2,15,6
261095,304695,18-816-00261,Tamulpur,100.0,200,3,4,0,15
253489,304765,18-816-00261,Tamulpur,35.0,175,3,2,0,37
257815,295963,18-314-00178,Diphu,10.0,15,2,2,0,0
257812,296829,18-314-00275,Phuloni,50.0,730,3,2,0,29
272778,298671,18-315-00181,Haflong,0.0,36,4,2,18,4
257812,296830,18-314-00275,Phuloni,20.0,229,3,2,0,23
106191,281060,18-300-00105,Bagribari (Pt),55.0,159,2,2,0,155
106071,906596,18-308-00152,Jonai,0.0,85,2,2,0,8
257815,296638,18-314-00178,Diphu,5.0,16,2,2,0,0
257812,296831,18-314-00275,Phuloni,10.0,241,3,2,0,30
106066,907712,18-308-00150,Dhemaji,60.0,67,2,2,0,25
107252,284996,18-305-00136,Kampur,35.03,855,3,2,0,37
261095,304692,18-816-00261,Tamulpur,20.0,250,3,4,0,15
261095,304691,18-816-00261,Tamulpur,100.0,600,3,4,0,14
257815,296569,18-314-00178,Diphu,2.0,47,2,3,0,0
106069,907707,18-307-00146,Dhakuakhana (Pt-I),6.05,80,3,4,0,10
106191,281045,18-301-00109,Bagribari (Pt),58.085,148,2,2,0,100
257812,911397,18-314-00275,Phuloni,30.0,191,3,2,0,118
257812,296752,18-314-00275,Phuloni,15.0,41,1,2,0,25
257822,298058,18-314-00179,Silonijan,0.8,84,3,2,0,10
257812,296778,18-314-00275,Phuloni,6.0,348,1,2,0,5
257815,296520,18-314-00178,Diphu,10.0,80,4,2,0,10
106988,288145,18-307-00145,North Lakhimpur,0.0,35,2,2,12,1
257812,296770,18-757-00253,Doboka,0.0,34,2,2,0,9
257812,297095,18-314-00275,Phuloni,17.0,31,2,2,0,12
253594,306122,18-326-00247,Mazbat,200.0,554,5,2,0,0
257822,298009,18-314-00179,Silonijan,1.5,26,2,4,0,1
106554,301076,18-318-00195,Hailakandi,130.0,664,1,2,0,100
257815,297463,18-314-00178,Diphu,32.0,10,4,2,0,10
106554,301075,18-318-00195,Hailakandi,135.0,442,1,1,0,100
257812,296769,18-314-00275,Phuloni,56.0,115,2,2,0,9
106554,301069,18-318-00195,Hailakandi,118.0,620,1,2,0,145
107108,283818,18-304-00127,Laharighat,133.0,1462,1,2,0,334
105712,282749,18-303-00120,Kalgachia,138.0,235,1,2,0,0
107673,286636,18-312-00277,Jorhat East,45.0,181,3,4,0,15
107673,286572,18-312-00277,Jorhat East,70.0,702,3,4,0,10
106392,281940,18-302-00115,Lakhipur,8.0,1,5,4,0,1
107673,286583,18-312-00276,Jorhat West,180.0,201,3,4,0,15
105712,282746,18-303-00120,Kalgachia,102.0,230,1,2,0,0
253413,304250,18-324-00262,Baksa,25.0,270,3,2,0,75
107673,286573,18-312-00276,Jorhat West,18.0,51,3,4,0,2
107673,286570,18-312-00276,Jorhat West,22.0,501,3,3,0,10
253742,279718,18-300-00101,Gossaigaon (Pt),90.0,122,3,2,0,0
105637,282610,18-303-00264,Barnagar (Pt),1.0,210,3,3,0,40
253742,279715,18-300-00101,Gossaigaon (Pt),110.0,155,3,2,0,0
105637,282612,18-303-00264,Barnagar (Pt),2.0,280,4,3,0,6
106748,303274,18-321-00272,Palasbari,81.9,762,4,2,0,20
107123,284423,18-305-00131,Samaguri,335.0,212,4,2,0,8
253742,279721,18-301-00274,Gossaigaon (Pt),80.0,139,3,2,0,0
105885,299832,18-316-00188,Lakhipur,30.0,25,2,2,0,1
106336,282131,18-302-00116,Balijana,45.0,148,3,2,0,27
253742,279720,18-301-00274,Gossaigaon (Pt),102.0,88,3,2,0,0
105637,282611,18-303-00264,Barnagar (Pt),3.0,200,4,3,0,16
257816,295879,18-314-00178,Diphu,10.0,59,3,2,0,2
106500,294406,18-313-00174,Dergaon,0.0,632,4,2,0,170
253742,279717,18-300-00101,Gossaigaon (Pt),103.0,97,3,2,0,0
105702,282697,18-303-00120,Kalgachia,75.0,435,3,2,0,250
106436,294459,18-313-00174,Dergaon,130.0,120,2,2,0,4
107673,286580,18-313-00174,Dergaon,250.0,800,3,4,0,10
253594,306111,18-326-00247,Mazbat,150.0,343,4,2,0,0
253743,279736,18-300-00103,Dotoma,40.0,54,2,2,0,45
253682,280051,18-300-00103,Dotoma,178.0,210,2,2,0,54
106106,281282,18-301-00113,Bilasipara (Pt),15.0,125,2,2,0,20
105637,282603,18-303-00264,Barnagar (Pt),2.0,277,4,2,0,15
105637,282614,18-303-00264,Barnagar (Pt),2.0,350,4,3,0,30
107673,286581,18-313-00174,Dergaon,220.0,862,3,4,0,5
253743,279737,18-300-00103,Dotoma,72.0,136,2,2,0,85
253682,280097,18-300-00103,Dotoma,240.04,470,3,2,0,89
105637,282613,18-303-00264,Barnagar (Pt),2.0,75,4,3,0,35
253683,280069,18-300-00103,Dotoma,50.39,182,2,2,0,3
107673,286586,18-313-00174,Dergaon,25.0,401,3,4,0,2
257806,911690,18-759-00255,Donka,30.0,66,1,2,0,9
106771,303531,18-322-00220,Sonapur,1.0,70,1,4,0,2
253743,279744,18-300-00103,Dotoma,25.33,185,2,2,0,10
105637,282609,18-303-00264,Barnagar (Pt),2.47,1898,4,3,30,2
253683,280068,18-300-00103,Dotoma,15.0,455,2,2,0,6
105702,282687,18-303-00120,Kalgachia,80.0,750,2,2,0,218
107695,290490,18-309-00156,Tinsukia,15.0,80,5,2,0,80
106642,293348,18-760-00281,Majuli,1.0,150,1,2,0,1
107695,290489,18-309-00156,Tinsukia,40.0,45,5,2,0,45
107695,290502,18-309-00156,Tinsukia,150.22,1873,4,2,0,35
107673,286587,18-313-00174,Dergaon,16.0,130,3,4,0,2
106253,292265,18-310-00164,Naharkatiya,91.0,193,2,2,0,30
253743,279743,18-300-00103,Dotoma,106.26,95,2,2,0,13
106108,281114,18-301-00112,Dhubri (Pt),250.0,305,1,2,0,130
106642,293352,18-760-00281,Majuli,10.0,102,2,2,0,2
107695,290515,18-309-00156,Tinsukia,25.0,180,4,4,0,3
253743,279742,18-300-00103,Dotoma,80.0,115,2,2,0,10
106260,292402,18-310-00164,Naharkatiya,54.07,175,4,2,0,10
107695,290488,18-309-00156,Tinsukia,40.0,33,3,2,0,32
106642,293349,18-760-00281,Majuli,1.0,147,2,2,0,1
106642,293347,18-760-00281,Majuli,5.0,240,1,2,0,8
106642,293361,18-760-00281,Majuli,1.0,163,2,2,0,1
107673,286571,18-313-00174,Dergaon,35.0,580,3,4,0,2
106642,293366,18-760-00281,Majuli,8.0,105,1,2,0,4
272779,298834,18-315-00181,Haflong,200.0,29,2,2,0,6
106642,293350,18-760-00281,Majuli,30.0,265,5,2,0,9
106260,292411,18-310-00164,Naharkatiya,100.78,400,4,2,0,20
106642,293340,18-760-00281,Majuli,1.0,240,5,2,0,1
105702,282699,18-303-00120,Kalgachia,120.0,450,2,2,0,120
106108,281116,18-301-00112,Dhubri (Pt),350.0,505,1,2,0,160
106108,281111,18-301-00112,Dhubri (Pt),200.0,242,1,2,0,100
272779,298852,18-315-00181,Haflong,170.0,34,2,2,0,34
106260,292413,18-310-00164,Naharkatiya,115.0,115,4,2,0,30
107674,286604,18-756-00249,Biswanath,6.0,343,4,2,3,140
272779,298785,18-315-00181,Haflong,150.0,40,5,4,0,1
107674,286595,18-756-00249,Biswanath,24.0,181,3,2,0,2
106260,292412,18-310-00164,Naharkatiya,81.45,255,3,2,0,3
105636,282604,18-303-00264,Barnagar (Pt),347.0,308,3,4,0,25
106260,292404,18-310-00164,Naharkatiya,35.0,187,4,2,0,2
253472,304536,18-324-00262,Baksa,80.0,225,2,2,0,51
107044,284040,18-305-00135,Raha,130.0,495,3,1,0,45
257809,297602,18-314-00275,Phuloni,20.0,35,2,2,0,25
105751,301725,18-319-00202,Manikpur,70.0,156,3,2,0,2
253599,305926,18-326-00247,Mazbat,185.0,66,3,2,0,32
107044,284041,18-305-00135,Raha,1.5,491,3,2,0,1
107044,284043,18-304-00129,Mikirbheta,214.88,240,3,2,0,50
106168,281000,18-301-00112,Dhubri (Pt),12.0,420,5,2,0,100
106642,293363,18-760-00281,Majuli,1.0,76,1,2,0,2
105751,301726,18-319-00202,Manikpur,18.0,26,3,2,0,5
106642,293362,18-760-00281,Majuli,2.0,98,1,2,0,5
107674,286598,18-756-00249,Biswanath,84.0,570,3,4,0,8
106731,302945,18-321-00213,Goroimari,6.25,250,2,4,0,200
106124,281428,18-301-00114,Chapar (Pt),100.0,198,4,2,0,100
107044,284044,18-304-00129,Mikirbheta,1.25,491,2,2,0,12
105613,283077,18-303-00122,Barpeta,209.0,625,3,3,0,20
107045,284032,18-304-00129,Mikirbheta,22.0,32,2,2,0,1
106215,281244,18-301-00113,Bilasipara (Pt),30.0,210,2,2,0,103
107045,284039,18-304-00129,Mikirbheta,0.0,310,3,2,0,90
106215,281243,18-301-00113,Bilasipara (Pt),30.0,185,2,2,0,98
253546,305580,18-326-00245,Harisinga,802.0,140,2,2,0,25
107046,284037,18-304-00129,Mikirbheta,60.0,626,4,3,0,47
105694,905144,18-303-00123,Sarthebari,28.0,76,2,2,0,30
106642,293351,18-760-00281,Majuli,3.0,85,2,2,0,1
106124,281429,18-301-00114,Chapar (Pt),16.0,140,2,2,40,65
106124,281431,18-301-00114,Chapar (Pt),11.0,92,4,2,0,42
106124,281425,18-301-00114,Chapar (Pt),100.7,348,2,2,3,150
106124,281418,18-301-00114,Chapar (Pt),27.91,189,4,2,0,100
106215,281242,18-301-00113,Bilasipara (Pt),20.0,482,3,2,1,156
105591,283301,18-321-00208,Rangia(Pt),67.0,341,3,3,0,20
106126,281342,18-301-00114,Chapar (Pt),2.23,104,3,2,0,30
106215,281251,18-301-00113,Bilasipara (Pt),40.0,502,3,2,0,465
106681,293516,18-760-00280,Ujani Majuli,58.0,66,3,4,0,30
106310,291679,18-310-00161,Tengakhat,1.0,107,3,2,4,5
106071,289554,18-308-00152,Jonai,15.0,350,2,2,0,8
261125,304151,18-324-00231,Barnagar (Pt),100.0,270,2,2,0,20
107607,286988,18-756-00250,Helem,40.2,55,4,4,0,30
107607,286996,18-756-00250,Helem,0.0,188,4,4,0,10
107607,286997,18-756-00250,Helem,0.75,133,4,4,0,36
106642,293353,18-760-00281,Majuli,0.0,103,5,2,0,1
106028,289225,18-308-00151,Sissibargaon,40.1,111,3,2,0,5
106428,294493,18-313-00175,Golaghat,100.0,211,3,4,0,25
106341,282168,18-302-00116,Balijana,28.0,52,4,2,0,28
106028,906554,18-308-00151,Sissibargaon,2.0,25,3,2,0,0
106682,293487,18-760-00280,Ujani Majuli,190.0,215,2,2,0,2
107742,290836,18-309-00157,Margherita,0.0,121,3,2,0,4
106028,289170,18-308-00151,Sissibargaon,2.47,25,3,2,0,1
107674,286582,18-756-00249,Biswanath,23.0,262,3,2,0,1
106341,282157,18-302-00116,Balijana,3.0,121,4,2,0,53
107046,283941,18-304-00129,Mikirbheta,141.0,334,3,4,0,0
106341,282162,18-302-00116,Balijana,12.0,386,4,2,0,211
106609,293716,18-312-00277,Jorhat East,60.0,257,3,3,0,7
106473,294302,18-313-00173,Khumtai,180.0,309,2,4,0,0
106341,282129,18-302-00116,Balijana,20.0,311,4,2,0,132
106642,293354,18-760-00281,Majuli,0.0,15,5,2,0,1
